,Projections,gsis_id,stats_id,injury_start_date,fantasy_data_id,swish_id,pandascore_id,injury_body_part,birth_city,first_name,age,last_name,active,team,yahoo_id,depth_chart_position,status,sportradar_id,injury_notes,player_id,fantasy_positions,rotoworld_id,search_rank,oddsjam_id,rotowire_id,full_name,position,espn_id,depth_chart_order
7372,0.0,,,,15114.0,,,,,Khaseem,29.0,Greene,False,,26740.0,,Inactive,b126d858-ade0-4609-9379-bfb034a3d506,,1508,['LB'],,9999999.0,,8709.0,Khaseem Greene,ILB,15889.0,
7373,189.0,,,,,1162125.0,,Undisclosed,,Corey,26.0,Luciano,True,,,OL,Active,806f9780-e8f2-11ed-818b-650260646de3,,11180,['OL'],,9999999.0,B67E2681C442,17483.0,Corey Luciano,OL,,
7374,0.0,,,,,1130232.0,,,,Aidan,24.0,Hutchinson,True,DET,,RDE,Active,f2083e8e-df1e-4365-a5d1-235887841f42,,8289,['DL'],,87.0,219A15473CB6,15832.0,Aidan Hutchinson,DL,,1.0
7375,0.0,,,,22018.0,913394.0,,,,Lucas,26.0,Niang,True,KC,32766.0,,Active,a829e280-38b4-41fc-a46e-a5c8034dafd2,,6883,"['OL', 'OT']",,9999999.0,B4995985572A,14534.0,Lucas Niang,OL,,
7376,0.0,00-0033345,,,19226.0,,,,,Kent,27.0,Perkins,False,,30584.0,,Inactive,6e480446-348b-430a-b2d0-dca65cbe9fb1,,4369,['OL'],,9999999.0,,12482.0,Kent Perkins,OT,3046702.0,
7377,0.0,,504318.0,,15005.0,,,,,Justice,29.0,Cunningham,False,,26877.0,,Inactive,648efe4b-d3de-4105-8340-eab0552cb6fa,,1436,['TE'],,9999999.0,,8919.0,Justice Cunningham,TE,15991.0,
7378,0.0,,,,,976124.0,,,,Manny,24.0,Jones,True,,,,Active,d73f4250-cb42-11ec-a667-6354702e3fca,,8625,['DL'],,9999999.0,BFA47FA0963A,16386.0,Manny Jones,DT,,
7379,0.0,00-0034744,820421.0,,19884.0,820421.0,,Undisclosed,,Duke,26.0,Dawson,True,,31026.0,,Active,c2ee7e58-321d-44b6-9db8-f333b75b3a1b,,5028,['DB'],13178.0,9999999.0,,12782.0,Duke Dawson,CB,3115250.0,
7380,0.0,00-0033285,,,18949.0,744625.0,,,,Daeshon,26.0,Hall,True,,30190.0,,Active,764df188-bced-410b-ac54-84a86ef125a9,,4103,"['DL', 'LB']",,9999999.0,,11917.0,Daeshon Hall,DE,3051807.0,
7381,0.0,,,,12943.0,,,,,Shiloh,32.0,Keo,False,,24931.0,,Inactive,a1a28375-1dcf-43d5-974f-bd6b42d05875,,852,['DB'],6655.0,9999999.0,,7536.0,Shiloh Keo,SS,14122.0,
7382,0.0,00-0031395,507477.0,,16621.0,507477.0,,,,Garrett,32.0,Gilbert,True,,27742.0,,Active,56073e7b-84ca-4d4a-a2e7-1bfc0277e8d4,,2229,['QB'],9522.0,9999999.0,,9776.0,Garrett Gilbert,QB,16809.0,
7383,0.0,,,,17924.0,,,,,Les,,Snead,False,,,,Inactive,,,3165,,9518.0,9999999.0,,,Les Snead,,,
7384,0.0, 00-0035741,,,21659.0,,,,,Josh,24.0,Smith,True,,32648.0,,Inactive,39e9762a-327a-457f-9361-65c0e10a0e9b,,6741,['LB'],,1772.0,,14347.0,Josh Smith,LB,3915778.0,
7385,0.0,00-0033687,695781.0,,19520.0,,,,,Amba,28.0,Etta-Tawo,True,,30394.0,,Active,20943dab-1fa3-41ae-8ee2-9f54976565ab,,4626,['WR'],,9999999.0,,11856.0,Amba Etta-Tawo,WR,2976215.0,
7386,0.0,,743842.0,,20696.0,,,,,Austin,25.0,Wolf,True,,31793.0,,Inactive,,,5796,['WR'],,9999999.0,,13393.0,Austin Wolf,WR,3052566.0,
7387,0.0,00-0034207,746896.0,,20328.0,746896.0,,,,Jeff,27.0,Badet,True,,31227.0,,Active,e98ce252-583a-4c74-a718-d38f1ba5793d,,5275,['WR'],,422.0,,12739.0,Jeff Badet,WR,3053760.0,
7388,0.0,,564565.0,,16163.0,,,,,Antonio,28.0,Andrews,False,,27946.0,,Inactive,162195c8-191e-45ff-a769-1e799a13f038,,1928,['RB'],9576.0,9999999.0,,9525.0,Antonio Andrews,RB,17105.0,
7389,0.0,00-0031346,,,16315.0,509702.0,,,,Justin,33.0,Ellis,True,,27635.0,,Active,7e2c36bd-bae6-42e8-84fc-147106ed7270,,2031,['DL'],,9999999.0,,9397.0,Justin Ellis,DT,16857.0,
7390,34.0,,,,16918.0,,,,,Shaquille,27.0,Riddick,False,,28546.0,,Inactive,04447349-3751-4d53-865e-678f874f8a69,,2461,['LB'],,9999999.0,,10463.0,Shaquille Riddick,LB,2589809.0,
7391,253.0,,,,,1287755.0,,,,Kalen,21.0,King,True,GB,,,Active,c8cf0369-d2bc-47be-b459-360b277e081f,,11830,['DB'],,9999999.0,8E67E77BD1A1,17739.0,Kalen King,CB,,
7392,24.0,,,,,1174682.0,,,,Rhamondre,26.0,Stevenson,True,NE,,RB,Active,6260e78a-64e2-4f7e-9bf8-39948a17a370,,7611,['RB'],,66.0,A0E1810E494A,15372.0,Rhamondre Stevenson,RB,,1.0
7393,0.0,,,,,1054919.0,,,,Dayo,24.0,Odeyingbo,True,IND,,RDE,Active,994f3d7b-1f01-45fe-ba66-4d853d4b09fb,,7649,['DL'],,9999999.0,6D7559CD51B2,15227.0,Dayo Odeyingbo,DE,,1.0
7394,0.0,,406306.0,,14836.0,,,,,Junior,29.0,Hemingway,False,,25948.0,,Inactive,569ff94c-e066-4d78-accf-6141a879a621,,1330,['WR'],,9999999.0,,,Junior Hemingway,WR,15029.0,
7395,12.0,,600746.0,,18719.0,,,,,Benson,25.0,Browne,False,,30026.0,,Inactive,,,3896,['TE'],,9999999.0,,11569.0,Benson Browne,TE,,
7396,0.0,,,,,1121870.0,,,,Nesta Jade,24.0,Silvera,True,LV,,LDT,Active,c91e7457-3378-40ac-a07d-30caefe59ea4,,11043,['DL'],,9999999.0,6369CE624C34,16925.0,Nesta Jade Silvera,DT,,2.0
7397,127.0,,556207.0,,16663.0,,,,,Asante,28.0,Cleveland,False,,28147.0,,Inactive,7038b15b-254b-4792-a51b-c8566d26501f,,2254,['TE'],,9999999.0,,9991.0,Asante Cleveland,TE,17125.0,
7398,0.0,00-0033549,,,18945.0,727757.0,,,,Duke,30.0,Riley,True,MIA,30188.0,RILB,Active,16661483-3da0-4461-ac44-46fddb386e19,,4099,['LB'],,9999999.0,67CBEB5B4BAF,11981.0,Duke Riley,LB,3042725.0,2.0
7399,0.0,,,,,1125886.0,,,,Christian,24.0,Jones,True,ARI,,OL,Inactive,71c5e09a-0917-4ace-83ee-05784803c579,,11768,['OL'],,9999999.0,20455835996C,,Christian Jones,OL,,
7400,0.0,,,,21043.0,,,,,Blace,,Brown,False,,,,Inactive,,,5931,['DB'],,9999999.0,,,Blace Brown,CB,,
7401,29.0,,,,18172.0,,,,,Jordan,24.0,Lomax,False,,29725.0,,Inactive,0c5f2092-570d-4c28-9d32-efe809406276,,3411,['DB'],,9999999.0,,11115.0,Jordan Lomax,FS,2582431.0,
7402,0.0,,,,,1286508.0,,Undisclosed,,Ben,24.0,Nikkel,True,WAS,,DB,Inactive,e0e76010-0643-11ef-973d-2b9f3d75bf4d,,11933,['DB'],,9999999.0,EC65F4B6711E,18156.0,Ben Nikkel,DB,,
7403,0.0,00-0034698,822636.0,,20049.0,,,,,Damoun,27.0,Patterson,True,,31701.0,,Active,c8eaac0c-9d03-49f3-9188-ba9e856e3b49,,5125,['WR'],,9999999.0,,13020.0,Damoun Patterson,WR,3125383.0,
7404,0.0,00-0031015,504442.0,,16297.0,,,,,Phillip,30.0,Gaines,True,,27615.0,,Active,5f173aec-86fc-40b5-b0ae-805b46476022,,2017,['DB'],9441.0,801.0,,9710.0,Phillip Gaines,CB,16750.0,
7405,0.0,,,,17453.0,,,,,Darryl,27.0,Baldwin,False,,28945.0,,Inactive,d8e14c6a-8f15-414d-be0e-41c9d4d4133b,,2965,['OL'],,9999999.0,,10863.0,Darryl Baldwin,OT,,
7406,0.0,,,,,959315.0,,,,Mark,25.0,Vital,True,,,,Active,2e0b66c0-0c32-11ec-b47b-ad6de152e0ae,,8101,['TE'],,9999999.0,,15798.0,Mark Vital,TE,,
7407,0.0,,,,18618.0,,,,,Darrin,24.0,Peterson,False,,29923.0,,Inactive,,,3804,['WR'],,9999999.0,,11354.0,Darrin Peterson,WR,2968269.0,
7408,0.0,00-0034636,,,20132.0,,,,,Amari,25.0,Coleman,True,,31630.0,,Active,940cfc9c-4420-4ba9-8ae1-a7db9f04c80b,,5686,['DB'],,9999999.0,,13191.0,Amari Coleman,CB,3125790.0,
7409,0.0,,,,16672.0,,,,,L.J.,29.0,McCray,False,,28148.0,,Inactive,9fa8de3f-22f7-4449-a875-34953f4015e4,,2261,['DB'],,9999999.0,,9957.0,L.J. McCray,SS,17212.0,
7410,0.0,,,,17130.0,,,,,Cameron,25.0,Botticelli,False,,,,Inactive,79f02eef-1275-4793-9168-7b71bcab7646,,2662,['DL'],,9999999.0,,,Cameron Botticelli,DE,2515429.0,
7411,0.0,00-0033112,608714.0,,18094.0,608714.0,,,,Temarrick,28.0,Hemingway,True,WAS,29411.0,,Active,02fc59d0-8a66-431f-97fc-21fdc096eb14,,3333,['TE'],,9999999.0,,11009.0,Temarrick Hemingway,TE,2580330.0,
7412,371.0,,447335.0,,13932.0,,,,,Sean,30.0,Spence,False,,25796.0,,Inactive,efaec80b-f578-4d7e-939c-5965fbfc8a02,,1092,['LB'],,9999999.0,,8241.0,Sean Spence,LB,14972.0,
7413,0.0,,,,,1166866.0,,,,Ivan,23.0,Pace,True,MIN,,RILB,Active,f5ec3c90-e760-11ed-9f3f-47cc372ca3c1,,11086,['LB'],,197.0,95251868EE0D,16804.0,Ivan Pace,LB,,1.0
7414,0.0,,,,13883.0,,,,,Emmanuel,29.0,Acho,False,,,,Inactive,8536cc5b-9498-4851-ac44-fc924815fc08,,1075,['LB'],,9999999.0,,8272.0,Emmanuel Acho,LB,15045.0,
7415,0.0,,691675.0,,19665.0,,,,,Stevie,27.0,Donatell,True,,30897.0,,Active,28f28af2-db5b-4c4f-b54b-3dd0651d21a6,,4747,['TE'],,9999999.0,,,Stevie Donatell,TE,2970133.0,
7416,0.0,,,,18474.0,,,,,Jordan,25.0,Sefon,False,,29660.0,,Inactive,,,3674,['DB'],,9999999.0,,11435.0,Jordan Sefon,CB,4011310.0,
7417,23.0, 00-0035486,,,21323.0,875944.0,,,,Miles,24.0,Brown,True,,32155.0,,Active,010806af-e6ba-409a-b7fb-a119714238f6,,6378,['DL'],,1715.0,,14044.0,Miles Brown,NT,3913020.0,
7418,0.0,,,,,1056956.0,,,,Josh,25.0,Blackwell,True,CHI,,NB,Active,c218af10-ce17-11ec-bebb-4fec1e38b0e5,,8714,['DB'],,9999999.0,ED6D4AF01815,16451.0,Josh Blackwell,CB,,2.0
7419,0.0,00-0034154,,,20233.0,840796.0,,Knee,,Jacob,26.0,Tuioti-Mariner,True,,31352.0,,Active,e47c71c1-2e10-42d0-b5f8-5651909a0ff4,,5505,"['DL', 'LB']",,9999999.0,,13087.0,Jacob Tuioti-Mariner,LB,3134315.0,
7420,0.0,00-0024227,213981.0,,7680.0,,,,,Haloti,37.0,Ngata,False,,7761.0,,Injured Reserve,6de52f0c-2a65-42a3-81a0-9c772a588c08,,314,['DL'],3599.0,9999999.0,,4743.0,Haloti Ngata,DT,9598.0,
7421,0.0,,,,12763.0,,,,,Jimmy,34.0,Wilson,False,,25022.0,,Inactive,25cec667-f621-49da-8edb-666470d63250,,807,['DB'],,9999999.0,,7617.0,Jimmy Wilson,SS,14059.0,
7422,13.0,,,,,,,,,Chris,30.0,Owusu,False,,,,Inactive,18e01f34-0e2b-48cb-9d39-248f6e562200,,7509,['WR'],,,,,Chris Owusu,WR,,
7423,0.0,,,,,1176628.0,,,,James,23.0,Ester,True,GB,,,Active,3759b970-07ca-11ef-b898-a784ac1da012,,12175,['DL'],,9999999.0,75D2B1D2D259,18213.0,James Ester,DT,,
7424,0.0,00-0032778,703270.0,,18058.0,703270.0,,Undisclosed,,Tajae,27.0,Sharpe,True,,29374.0,,Inactive,b4e5a9af-6d00-4d51-9bb9-c7d5f69898df,,3297,['WR'],11325.0,317.0,,11003.0,Tajae Sharpe,WR,2982828.0,
7425,0.0,00-0029129,546942.0,,14111.0,,,,,Rod,33.0,Streater,False,,26428.0,,Inactive,d2cad5f8-b35f-4cf4-9567-57c387ba6225,,1138,['WR'],8148.0,9999999.0,,8406.0,Rod Streater,WR,15391.0,
7426,0.0,00-0034214,836821.0,,20329.0,,,,,Tyler,26.0,Hoppes,True,,31234.0,,Active,7ca9797c-592e-4d07-9932-d0562434dc22,,5276,['TE'],,9999999.0,,13149.0,Tyler Hoppes,TE,3121396.0,
7427,0.0,00-0034898,,,20705.0,,,,,Jaboree,25.0,Williams,True,,31802.0,,Active,27a44c07-9e5c-4332-9ad1-7e66ddf0e9c7,,5807,['LB'],,9999999.0,,13402.0,Jaboree Williams,OLB,3124103.0,
7428,212.0,00-0033581,602310.0,,19085.0,,,,,De'Angelo,29.0,Henderson,False,,30319.0,,Inactive,294b247f-c8b9-4fe7-9fce-bb4011fff02f,,4239,['RB'],,9999999.0,,11762.0,De'Angelo Henderson,RB,2968226.0,
7429,59.0,,,,22085.0,918819.0,,,,Derrick,26.0,Brown,True,CAR,32677.0,LDE,Active,9c8292c7-b406-4a31-a781-7c72aac6b053,,6784,['DL'],,288.0,85CA60D9FBD1,13852.0,Derrick Brown,DT,4035495.0,1.0
7430,14.0,,,,,1228249.0,,Hamstring,,Jaylan,22.0,Ford,True,NO,,LOLB,Active,3982da83-370d-40e1-9aa7-632d60db4c4c,,11747,['LB'],,698.0,7313200BA7A0,17864.0,Jaylan Ford,LB,,2.0
7431,0.0,,,,,1172179.0,,,,Byron,23.0,Young,True,PHI,,NT,Active,d606b6ee-de91-44cb-aebf-87f81daa14d2,,10925,['DL'],,9999999.0,D9C6BE46EA5C,17123.0,Byron Young,DL,,2.0
7432,0.0,,,,22448.0,,,,,Lee,25.0,Autry,True,,33172.0,,Active,9f82dd08-c561-4a5d-ae14-cacb30861348,,7473,['DL'],,2008.0,,15166.0,Lee Autry,DT,4242251.0,
7433,0.0,,,,,,,,,Salvatore,20.0,Lupoli,True,,,,Active,aa5fae80-0ca1-11ef-b894-4f31c3e385e9,,12366,['LB'],,9999999.0,,,Salvatore Lupoli,LB,,
7434,0.0,,,,,1218635.0,,,,Daijun,23.0,Edwards,True,,,,Active,31de9d70-04fb-11ef-a4e4-b500243a26c2,,11857,['RB'],,609.0,64192F96C001,18035.0,Daijun Edwards,RB,,
7435,0.0,,,,,,,,,Jovan,24.0,Grant,True,,,,Active,8532ebe4-1d3f-422f-8579-a683900c9c6b,,7914,['DB'],,,,15733.0,Jovan Grant,DB,,
7436,27.0,,,,,,,,,Bryce,,Houston,True,,,,Active,ccad1e90-07d9-11ef-9b80-07b06b524aef,,12207,['LB'],,9999999.0,,,Bryce Houston,LB,,
7437,25.0,00-0028899,,,14419.0,462236.0,,,,Rodney,34.0,McLeod,True,CLE,26356.0,SS,Active,b7253ed5-d2c3-4757-8b54-5176fe9f45df,,1205,['DB'],8079.0,9999999.0,C8269A81D9C0,8509.0,Rodney McLeod,DB,15222.0,2.0
7438,0.0,,,,,1050463.0,,Forearm,,Ambry,24.0,Thomas,True,SF,,DB,Inactive,7da672ef-7d6f-4162-b3ee-7faa37b0ed95,Fracture,7686,['DB'],,9999999.0,4992BBAA7A28,15176.0,Ambry Thomas,CB,,
7439,0.0,,,,19185.0,,,,,Reggie,27.0,Porter,False,,30532.0,,Inactive,08133a9d-2610-4c53-9141-ab2d72cc0b59,,4766,['DB'],,9999999.0,,12299.0,Reggie Porter,CB,2971659.0,
7440,0.0, 00-0035373,,,20955.0,836092.0,,,,Connor,26.0,Strachan,True,HOU,32100.0,,Active,37aa17f7-890f-40ad-ad48-57d70f2708a9,,6656,['LB'],,9999999.0,,14034.0,Connor Strachan,LB,3122794.0,
7441,0.0,00-0027685,324216.0,,11063.0,324216.0,,,,Emmanuel,35.0,Sanders,True,,24057.0,,Active,fd4e8681-f2f4-47c7-b954-a72be9b1ca00,,538,['WR'],5885.0,394.0,,6523.0,Emmanuel Sanders,WR,13295.0,
7442,20.9,00-0031258,553580.0,,16334.0,553580.0,,,,Jeremiah,30.0,Attaochu,True,,27578.0,,Active,614c6237-8fe9-4a62-beec-0c44ca0fc2ad,,2042,"['DL', 'LB']",9529.0,9999999.0,,9343.0,Jeremiah Attaochu,LB,16761.0,
7443,0.0,00-0033466,823040.0,,19043.0,823040.0,,Lower Body,,Isaiah,29.0,McKenzie,True,NYG,30285.0,,Inactive,6130be96-edf3-4361-b666-860c4ec46e7d,,4197,['WR'],12380.0,563.0,749C8B5223FA,11866.0,Isaiah McKenzie,WR,3128724.0,8.0
7444,0.0,,,,,,,,,Nelson,,Mbanasor,True,,,,Active,09265120-f1c9-11ed-a984-a58c04943ad8,,11423,['LB'],,9999999.0,,,Nelson Mbanasor,LB,,
7445,0.0, 00-0035657,884014.0,,20790.0,884014.0,,,,Damien,27.0,Harris,True,,31919.0,,Active,59482736-ce42-4058-b68e-0f9f66eac2d9,,5890,['RB'],14038.0,126.0,61485D73BD18,13636.0,Damien Harris,RB,3925347.0,
7446,0.0,,542803.0,,16606.0,,,,,Solomon,27.0,Patton,False,,28043.0,,Inactive,07061479-01d8-408e-9bb0-3ddcb07a0a1a,,2221,['WR'],,9999999.0,,,Solomon Patton,WR,17228.0,
7447,0.0,,,,,,,,,Player,,Invalid,False,,,,Inactive,,,9755,['RB'],,,,16650.0,Player Invalid,RB,,
7448,0.0, 00-0035408,,,21421.0,880528.0,,,,Nick,31.0,Moore,True,BAL,32496.0,LS,Active,32ad0298-bbc6-4b66-bd4d-e87a169ad27a,,6594,['LS'],,9999999.0,17345D0300D8,13821.0,Nick Moore,LS,3915184.0,
7449,29.0,,,,22167.0,,,,,Andrew,24.0,Dickinson,True,,33076.0,,Active,5c43378f-ff09-466d-b767-150d3c3e620e,,7165,['OL'],,9999999.0,,15100.0,Andrew Dickinson,G,,
7450,0.0,,,,,1385409.0,,Undisclosed,,Joshua,26.0,Onujiogu,True,SEA,,LB,Inactive,54312b60-cda1-11ec-b94f-57e6927758e6,,8687,['LB'],,9999999.0,D6479D5A2724,16458.0,Joshua Onujiogu,LB,,
7451,0.0,,,,,1050230.0,,Undisclosed,,Tarik,26.0,Black,True,,,,Inactive,89de9ce0-3b8e-424a-b9b5-d747692ea5f7,,8005,['WR'],,530.0,72488FBF9F46,15519.0,Tarik Black,WR,,
7452,0.0,,406177.0,,13163.0,,,,,Roy,31.0,Helu,False,,24892.0,,Inactive,455347a8-81f8-477b-908d-4e22a71723ae,,915,['RB'],6593.0,9999999.0,,7366.0,Roy Helu,RB,14192.0,
7453,0.0,,,,17864.0,,,,,Thomas,,Dimitroff,False,,,,Inactive,,,3111,,9514.0,9999999.0,,,Thomas Dimitroff,,,
7454,298.0,,,,21092.0,,,,,Keith,62.0,Butler,False,SEA,,,Active,,,6190,['LB'],,9999999.0,,,Keith Butler,LB,,
7455,101.0,,,,,1167361.0,,,,Kyren,24.0,Williams,True,LAR,,RB,Active,19d44771-8f1d-4127-9b7d-230da137f15d,,8150,['RB'],,17.0,C3619260E06D,15807.0,Kyren Williams,RB,,1.0
7456,0.0,,,,,,,,,Philadelphia,,Eagles,True,PHI,,,,,,PHI,['DEF'],,,,,,DEF,,
7457,0.0,00-0033377,,,19210.0,,,,,Maurquice,28.0,Shakir,False,,30593.0,,Inactive,b84995d5-f1b5-4d6e-84ed-66babfadee90,,4354,['OL'],,9999999.0,,12452.0,Maurquice Shakir,G,3122894.0,
7458,0.0,,,,,,,,,Malcolm,24.0,Epps,True,,,,Active,8dbc3e00-07d4-11ef-bfab-678363270711,,12187,['TE'],,9999999.0,,,Malcolm Epps,TE,,
7459,117.30000000000001,,,,19613.0,,,,,Denzel,27.0,Johnson,True,,30750.0,,Active,e8d6194b-00b6-40de-b844-e7e99310b345,,4706,['DB'],,9999999.0,,12651.0,Denzel Johnson,SS,3040009.0,
7460,10.5,,,,,1122653.0,,,,Romeo,24.0,Doubs,True,GB,,RWR,Active,5f559fde-3a5f-4df6-99a2-cd1a4b103c68,,8121,['WR'],,119.0,E00598C28F10,16027.0,Romeo Doubs,WR,,3.0
7461,0.0,,,,,1130230.0,,,,Hassan,24.0,Haskins,True,LAC,,RB,Active,f3a50b5d-0197-4ae8-b5a5-bb54484b8941,,8123,['RB'],,448.0,9E5170AD19CA,15992.0,Hassan Haskins,RB,,5.0
7462,0.0,00-0028284,402162.0,,15734.0,402162.0,,Back,,Patrick,36.0,Scales,True,CHI,25370.0,LS,Inactive,ff4c90f1-60a7-40f4-ba21-c7abe6800000,,1745,['LS'],,9999999.0,166AF2C19E6F,10021.0,Patrick Scales,LS,14572.0,
7463,0.0,00-0033379,882360.0,,19212.0,,,,,Tim,27.0,White,False,,30510.0,,Inactive,4592fc87-9864-452d-8a19-5d4df714658f,,4355,['WR'],,1236.0,,12330.0,Tim White,WR,3915403.0,
7464,242.0,,,,,1062330.0,,,,Dorian,24.0,Etheridge,True,,,,Active,ccb8931d-221c-41d3-9b9b-a4c4efa56edd,,7982,['LB'],,9999999.0,,15753.0,Dorian Etheridge,LB,,
7465,0.0,,,,,1122562.0,,,,Quan,24.0,Martin,True,WAS,,NB,Active,e52e1ff1-7a48-4b89-84c1-35841460ab0d,,10903,['DB'],,9999999.0,535FCA99130F,16817.0,Quan Martin,DB,,2.0
7466,0.0,,,,,1128300.0,,,,Joshua,24.0,Ezeudu,True,NYG,,OL,Active,949380c5-009e-4e7c-944d-3148af2dce58,,8455,['OL'],,9999999.0,A9729749AE39,16055.0,Joshua Ezeudu,OL,,
7467,0.0,,,,,1284057.0,,,,Bernhard,27.0,Seikovits,True,ARI,,,Active,0a084635-4e5b-42ed-a85c-7d0ea1ed76f0,,8033,['TE'],,999.0,616747EC46DE,15684.0,Bernhard Seikovits,TE,,
7468,0.0,,,,17011.0,,,,,Josh,25.0,Furman,False,,28640.0,,Inactive,fd9d7cd3-5408-42d8-a1da-acf33df580dd,,2551,['DB'],,9999999.0,,,Josh Furman,SS,2515325.0,
7469,0.0,,,,,948876.0,,,,Jose,24.0,Borregales,True,,,,Active,42a287f6-9a56-4699-8c63-bc54625ff6eb,,7961,['K'],,473.0,,15617.0,Jose Borregales,K,,
7470,52.28,00-0032438,693989.0,,18125.0,693989.0,,,,Maurice,28.0,Canady,True,,29443.0,,Active,32884cc4-ff90-42d0-b02b-f9a7df6ce6fb,,3364,['DB'],,9999999.0,,10936.0,Maurice Canady,CB,2979655.0,
7471,0.0,00-0032950,613866.0,,17920.0,613866.0,,,,Carson,31.0,Wentz,True,KC,29236.0,QB,Active,e9a5c16b-4472-4be9-8030-3f77be7890cb,,3161,['QB'],11257.0,602.0,299439B8A140,10856.0,Carson Wentz,QB,2573079.0,2.0
7472,0.0,,,,22025.0,1069810.0,,,,Andrew,25.0,Thomas,True,NYG,32674.0,OL,Active,b493daf9-e550-497c-b382-4ffda2e47260,,6810,"['OL', 'OT']",,9999999.0,47DAFDF5CEC0,14360.0,Andrew Thomas,T,4259566.0,
7473,0.0,00-0032735,,,18546.0,,,,,Duke,27.0,Thomas,True,,29808.0,,Active,7e5aaa20-df98-403f-92df-c3cc2ca9907d,,3735,['DB'],,9999999.0,,11475.0,Duke Thomas,CB,2971734.0,
7474,11.0,00-0022803,246051.0,,4932.0,,,,,Eli,39.0,Manning,False,,6760.0,,Active,6cb6226e-f08c-4192-95f1-69709ed686c6,,188,['QB'],1657.0,9999999.0,,3763.0,Eli Manning,QB,5526.0,
7475,0.0,,,,,976652.0,,,,Neil,25.0,Farrell,True,KC,,,Active,fce102ee-016e-46a2-b64e-36dc50c63845,,8307,['DL'],,9999999.0,8B72DF4A5554,16011.0,Neil Farrell,DL,,
7476,0.0,00-0034426,922039.0,,20011.0,922039.0,,,,Javon,28.0,Wims,True,,31194.0,,Active,8f249da2-2528-4f68-8587-4400c924aba4,,5111,['WR'],,606.0,,12627.0,Javon Wims,WR,4035019.0,
7477,31.0,00-0034883,748700.0,,20690.0,,,,,Gerald,27.0,Holmes,True,,31787.0,,Active,8b08fa71-adf7-400c-84d7-f247e57ea93f,,5791,['RB'],,9999999.0,,13385.0,Gerald Holmes,RB,3052624.0,
7478,0.0,,,,,1068757.0,,,,Azizi,25.0,Hearn,True,,,,Active,01ddd0c0-f32f-11ed-ad4d-7d27e7837270,,11460,['DB'],,9999999.0,2337E0A990E2,17598.0,Azizi Hearn,CB,,
7479,0.0,,,,,,,,,Aaron,,Frost,True,,,,Active,446809a0-0c84-11ef-971a-a12c154bee8e,,12305,['OL'],,9999999.0,,,Aaron Frost,OL,,
7480,91.9,,,,,,,,,Jett,25.0,Johnson,True,,,,Active,a2ebb840-072b-11ef-af51-e35c77462df1,,12073,['LB'],,9999999.0,,,Jett Johnson,LB,,
7481,50.0,,,,,1116662.0,,,,Pat,25.0,Freiermuth,True,PIT,,TE,Active,04f0fefe-9d9d-44f5-94ea-6df2a42df3c6,,7600,['TE'],,125.0,81427E8B8D7A,15267.0,Pat Freiermuth,TE,,1.0
7482,0.0,,,,,1056231.0,,,,Mark,25.0,Robinson,True,PIT,,LILB,Active,2f31b19a-2e9c-4bb8-ae27-4cf0e61fbec5,,8525,['LB'],,9999999.0,7BEADFBFB0CC,16284.0,Mark Robinson,LB,,3.0
7483,0.0,,,,16101.0,,,,,John,29.0,Urschel,False,,27703.0,,Inactive,29889672-5f01-41d8-a1e0-4060e6971e85,,1882,['OL'],9567.0,9999999.0,,9446.0,John Urschel,G,16868.0,
7484,24.0,,,,,1384869.0,,,,Dareke,25.0,Young,True,SEA,,RWR,Active,2da144c9-7845-4199-bcc1-48405c14d436,,8527,['WR'],,393.0,45482DAA9CA4,15922.0,Dareke Young,WR,,6.0
7485,126.0,,,,,1172833.0,,,,M.J.,23.0,Devonshire,True,LV,,,Active,ca7c7772-15a6-4bc8-a93e-11a369ddd14b,,11825,['DB'],,9999999.0,0E0782D44278,17993.0,M.J. Devonshire,DB,,
7486,0.0,,,,,978108.0,,,,Keion,25.0,White,True,NE,,LDE,Active,a93bdfeb-068f-4933-89a2-8071adefd6f9,,10904,['DL'],,697.0,D59F0339B59E,17109.0,Keion White,DL,,2.0
7487,0.0,,,,22468.0,,,,,Duplicate,22.0,Player,False,,33321.0,LB,Inactive,8ca83e4e-d3a5-4dcb-a917-e58e36b77721,,7493,['LB'],,2020.0,,14553.0,Duplicate Player,LB,4035577.0,2.0
7488,287.0,00-0031238,,,16400.0,,,,,Weston,30.0,Richburg,True,,27571.0,,Injured Reserve,f42981b3-d272-4438-a024-f28277392ec8,,2086,['OL'],9534.0,9999999.0,,9431.0,Weston Richburg,C,16746.0,
7489,0.0,,,,,977328.0,,,,Reed,25.0,Blankenship,True,PHI,,FS,Active,f67efd90-ce17-11ec-bebb-4fec1e38b0e5,,8406,['DB'],,303.0,E4C4C724E3FC,15919.0,Reed Blankenship,DB,,1.0
7490,0.0,00-0027531,335112.0,,12239.0,,,,,Chris,33.0,Ivory,False,,24400.0,,Inactive,72f5a27a-544f-468a-b10b-89a1fc5d0e9f,,717,['RB'],6168.0,9999999.0,,6833.0,Chris Ivory,RB,13587.0,
7491,0.0,00-0030946,,,16067.0,509233.0,,,,Kerry,32.0,Hyder,True,,27862.0,,Active,e00a7f77-8320-4415-8c71-ba9c5d0240b8,,1857,['DL'],9797.0,9999999.0,55A0E8737F80,9403.0,Kerry Hyder,DE,17068.0,
