gsis_id,stats_id,injury_start_date,fantasy_data_id,swish_id,pandascore_id,injury_body_part,birth_city,first_name,age,last_name,active,team,yahoo_id,depth_chart_position,status,sportradar_id,injury_notes,player_id,fantasy_positions,rotoworld_id,search_rank,oddsjam_id,rotowire_id,full_name,position,espn_id,depth_chart_order
,,,,1057536,,,,Nate,25,Hobbs,TRUE,LV,,LCB,Active,b34aa9fb-3f93-481b-8f68-7330c39e6e20,,7823,['DB'],,410,AB1443A71C5D,15387,Nate Hobbs,CB,,1
,927071,,20473,,,,,Sergio,29,Bailey II,FALSE,,31253,,Inactive,,,5396,['WR'],,9999999,,,Sergio Bailey II,WR,4039320,
,,,22161,1067139,,Undisclosed,,Ledarius,25,Mack,TRUE,,33176,,Inactive,306d7e5a-f0f6-4b30-8484-5d933361278e,,7160,"['DL', 'LB']",,9999999,,14979,Ledarius Mack,LB,4257195,
,,,17322,,,,,Kenny,29,Horsley,FALSE,,,,Inactive,1573e322-5bdd-4c60-94fa-7f3e30ecf424,,2854,['DL'],,9999999,,,Kenny Horsley,DT,3169405,
,,,,1277914,,,,Devontez,23,Walker,TRUE,BAL,,RWR,Active,b5d1ed29-c72a-45ff-ae60-337e13728b2f,,11629,['WR'],,267,8761214CCFC6,17728,Devontez Walker,WR,,4
,,,21498,,,,,Jomon,,Dotson,TRUE,,,,Inactive,87df1dae-2eeb-430a-a2f3-95577bb3b7cf,,6623,['DB'],,9999999,,,Jomon Dotson,DB,,
00-0034754,,,19902,744650,,,,Oren,29,Burks,TRUE,PHI,31058,RILB,Active,ab9bd5b1-eaf9-4f2d-8acd-fbc143980b17,,5031,['LB'],,667,6007E7CE7543,12919,Oren Burks,LB,3051746,3
,,,11957,,,,,Kory,35,Lichtensteiger,FALSE,,8885,,Inactive,7f7b2a5a-be4e-40d1-9cd0-9a7dd225a8c0,,680,['OL'],4816,9999999,,7173,Kory Lichtensteiger,C,11342,
,,,,1057820,,,,Marvin,,Moody,TRUE,,,,Active,c44b2d80-5fe7-11ef-aad0-a7c570fda3e0,,12446,['LB'],,9999999,E6DE4E7239EB88F7,18437,Marvin Moody,LB,,
,298837,,11011,,,,,Arthur,35,Jones,FALSE,,24133,,Inactive,b2d0a246-20e5-4ca7-adf2-7d223921c169,,526,['DL'],5828,9999999,,6588,Arthur Jones,DE,13394,
,,,,,,,,Travis,,Benham,TRUE,,,,Active,67bc2a60-0c95-11ef-9480-db105ef701af,,12342,['P'],,9999999,,,Travis Benham,P,,
,,,22230,919175,,,,Dieter,28,Eiselen,TRUE,,33173,,Active,1a4b38f7-48f8-43b3-be9a-96671feb1fa6,,7229,['OL'],,9999999,35C46611D034,15167,Dieter Eiselen,OL,4032052,
 00-0034947,,,21461,,,,,Ryan,26,Crozier,TRUE,,32217,,Active,8cdf3bb1-29d1-4812-ae16-893f3c448df1,,6478,['OL'],,9999999,,14060,Ryan Crozier,G,3125897,
,,,17793,,,,,Kevin,,Coyle,FALSE,,,,Inactive,,,3060,,9485,9999999,,,Kevin Coyle,,,
00-0031128,,,16433,,,Triceps,,Ryan,31,Groy,TRUE,,27836,,Inactive,a2e26ea7-db98-4611-8947-692b0cedb541,Surgery,2109,['OL'],9627,9999999,,9448,Ryan Groy,G,17063,
00-0034755,,,19923,746210,,,,Shaquem,26,Griffin,TRUE,,31111,,Active,7c7d286f-5c3f-4fe1-864d-9351499bd530,,5003,['LB'],13186,9999999,,12829,Shaquem Griffin,LB,3054029,
,216312,,8438,,,,,Brian,33,Leonard,FALSE,,,,Inactive,b3f527c8-5744-4751-8f54-1677fbb32aca,,355,['RB'],,9999999,,,Brian Leonard,RB,,
,296139,,10946,,,,,David,31,Nelson,FALSE,,24272,,Inactive,c4c93a2d-acf4-4ea9-82d1-aa3c4228bc9c,,506,['WR'],,9999999,,6757,David Nelson,WR,,
,326851,,12326,,,,,Mickey,33,Shuler,FALSE,,24190,,Inactive,6d12dd97-454c-4b7c-a682-a57a830270c4,,737,['TE'],,9999999,,,Mickey Shuler,TE,13456,
,448014,,15757,,,,,Jake,31,Stoneburner,FALSE,,27359,,Inactive,35fa687f-a242-47d4-bf5e-93343b4cb21c,,1749,['TE'],,9999999,,9185,Jake Stoneburner,TE,16493,
,,,19677,,,,,Brett,,Veach,FALSE,,,,Inactive,,,4758,,12986,9999999,,,Brett Veach,,,
,,,,1165102,,,,Damarion,26,Williams,TRUE,,,,Active,0fbbe897-2980-4c6e-b8a4-59b43f81f605,,8361,['DB'],,9999999,E4DC0C7C9255,16160,Damarion Williams,DB,,
00-0032078,,,17769,,,,,Tyreek,28,Burwell,FALSE,,28676,,Inactive,095c22b1-9a56-4b04-9625-910218a087c5,,3054,['OL'],,9999999,,10681,Tyreek Burwell,T,3056893,
00-0032144,606516,,16776,606516,,,,Melvin,30,Gordon,TRUE,,28403,,Active,0f8ccece-d663-4069-944b-f318f64c60b7,,2320,['RB'],10284,401,EF4B26B8D705,10064,Melvin Gordon,RB,2576434,
,,,,1130283,,,,Cory,24,Trice,TRUE,PIT,,RCB,Active,668cf263-300b-4ec1-a221-e4756daf892a,,11037,['DB'],,677,83405F2AF6EB,16718,Cory Trice,CB,,2
,406421,,13962,,,,,Jared,31,Crick,FALSE,,25836,,Inactive,9ec9bb80-24ff-42e9-b910-005ade0726b3,,1100,['DL'],,9999999,,8138,Jared Crick,DE,15019,
00-0031288,508649,,16116,508649,,,,AJ,33,McCarron,TRUE,,27692,,Active,d4b30988-e8c5-4689-8037-f79a0d3c2774,,1895,['QB'],9290,311,2515F6F4347B,9319,AJ McCarron,QB,16810,
,,,,1182640,,,,Ty,23,James,TRUE,,,,Active,3baf0d30-0582-11ef-b69a-073c4b74ef80,,11906,['WR'],,354,68216AF21B19,18089,Ty James,WR,,
00-0034263,,,19907,914654,,,,Tarvarius,28,Moore,TRUE,CHI,31065,,Active,55414554-e550-435e-a108-6047a9318e0a,,5040,['DB'],,9999999,B904AFA4F8C1,12985,Tarvarius Moore,DB,4039278,
00-0032068,555630,,16955,,,,,Malcolm,29,Johnson,TRUE,,28583,,Active,96b38cbb-4709-4c5f-89c7-f9fd7fa77a95,,2496,['RB'],,9999999,,10480,Malcolm Johnson,FB,2516316,
,,,18698,,,,,Michael,24,Wakefield,FALSE,,30004,WLB,Inactive,,,3876,['LB'],,9999999,,,Michael Wakefield,OLB,2981875,2
,,,21980,886645,,,,Clay,27,Johnston,TRUE,,32904,,Active,d6ce86bc-7c3c-42c5-82eb-c8bc51e7e94d,,7144,['LB'],,9999999,7AA1CB6D5B73,14743,Clay Johnston,LB,3928928,
00-0032649,729627,,18537,,,,,Brian,27,Price,TRUE,,29747,,Injured Reserve,eddd3f47-fdd1-4d53-9e31-93b46624fd0f,,3728,['DL'],,1090,,11566,Brian Price,DT,3040661,
 00-0035521,,,21360,835453,,,,Derick,26,Roberson,TRUE,,32427,,Active,8f442456-427c-4d96-8596-a7928074a094,,6581,['LB'],,9999999,,13774,Derick Roberson,LB,3125126,
,,,19619,,,,,Johnny,26,Ragin,TRUE,,30831,,Active,746168bc-d529-4fb9-bcd1-3fe9889b0027,,4712,['LB'],,9999999,,,Johnny Ragin,ILB,3117315,
00-0030020,464273,,15433,,,,,Brynden,32,Trawick,TRUE,,27269,,Active,3d6d3bab-67d8-4c08-ac5a-0cd80405e3c6,,1660,['DB'],,9999999,,9093,Brynden Trawick,FS,16419,
,,,7236,,,,,Brad,33,Smith,FALSE,,,,Inactive,39af9fa1-2ede-4596-90c4-7e1052300496,,287,['WR'],,9999999,,,Brad Smith,WR,9689,
,,,22257,,,,,Luke,24,Sellers,TRUE,,33191,,Inactive,fae72cbd-9d7f-4e01-b88b-8bb5fbb42a28,,7258,['RB'],,9999999,,14848,Luke Sellers,FB,3909014,
 00-0031997,599100,,17747,,,,,David,28,Irving,TRUE,,29096,,Inactive,9061a751-bfd4-41f5-a585-9f3b20708b94,,3040,['DL'],10959,9999999,,10341,David Irving,DE,2577162,
,,,,1107866,,,,TaMerik,,Williams,TRUE,,,,Active,ea252190-071e-11ef-b5d5-336b9ab73639,,12028,['RB'],,9999999,A0FD1C8C87B6,18199,TaMerik Williams,RB,,
,333361,,10992,,,,,Jeff,33,Cumberland,FALSE,,24303,,Inactive,406a7386-83b6-4c25-8998-6968073d89c4,,521,['TE'],,9999999,,6838,Jeff Cumberland,TE,13555,
,,,22384,,,,,Bejour,24,Wilson,TRUE,,,,Active,4c426048-a87f-4d83-831d-f97cd843657b,,7399,['DB'],,9999999,,15104,Bejour Wilson,CB,,
,,,14725,,,,,Orie,33,Lemon,FALSE,,25433,,Inactive,2c3874aa-2fdd-4b2f-89ba-cd0ce8472754,,1279,['LB'],,9999999,,7908,Orie Lemon,LB,14343,
,,,19236,,,,,Geoff,27,Gray,FALSE,,30612,,Inactive,2a0a187c-095a-4a8d-b967-a2cba32f2278,,4379,['OL'],,9999999,,12472,Geoff Gray,G,4081129,
,,,16262,,,,,Rashaad,30,Reynolds,TRUE,,27879,,Active,d4d12579-5cb3-4d50-98a1-11fce2dee8f6,,1991,['DB'],,9999999,,9667,Rashaad Reynolds,CB,17240,
,,,,1231553,,,,Tyrus,24,Wheat,TRUE,DAL,,LDE,Active,700b71a0-f678-11ed-a5ca-c79bcc7fcf23,,11512,['DL'],,9999999,25C0697C23E1,17181,Tyrus Wheat,DE,,3
00-0032577,652764,,18253,,,,,D.J.,28,Foster,TRUE,,29872,,Inactive,39d12962-65a4-4107-8924-56f48fce31ef,,3488,['RB'],11565,562,,11004,D.J. Foster,RB,2978124,
,,,,1176761,,,,Nick,23,Broeker,TRUE,HOU,,OL,Active,4fb63a10-ff6e-42f4-8939-900a85a25cc2,,11044,['OL'],,9999999,50B893EBD913,17113,Nick Broeker,OL,,
,,,11574,,,,,Phillip,32,Adams,FALSE,,24200,,Inactive,b76d52a9-eefe-4230-b3c2-01ce7c814339,,630,['DB'],,9999999,,6803,Phillip Adams,CB,13308,
00-0034232,,,20548,,,,,Emmanuel,26,Beal,TRUE,,31468,,Active,c4243a66-f376-4ad0-ac40-3e2b759ba64a,,5557,['LB'],,9999999,,13367,Emmanuel Beal,ILB,4037632,
,,,5696,,,,,Duce,,Staley,FALSE,,,,Inactive,,,4909,['RB'],688,9999999,,,Duce Staley,RB,,
00-0030412,501862,,14972,,,,,Shamarko,30,Thomas,FALSE,,26734,,Inactive,ecb0a97f-f70b-4ea7-a741-e1d4e764edfb,,1412,['DB'],,9999999,,8780,Shamarko Thomas,SS,15992,
,,,18500,,,,,Kyle,25,Rose,FALSE,,29670,,Inactive,,,3697,['DL'],,9999999,,11367,Kyle Rose,NT,,
00-0033794,,,19127,,,,,Josh,27,Carraway,FALSE,,30340,,Inactive,76e8187a-8262-4929-8078-36e4820c018e,,4281,['LB'],,9999999,,11907,Josh Carraway,OLB,2971565,
,,,,,,,,DeAngelo,,Hardy,TRUE,,,,Active,62a48e20-09a5-11ef-929e-4bbe71d7edef,,12244,['WR'],,9999999,6ED97C3ACFD2,,DeAngelo Hardy,WR,,
,,,22471,884695,,,,Kamaal,26,Seymour,TRUE,,33326,,Active,eac6612e-0eab-4a65-9057-60fc95d9ca3a,,7497,"['OL', 'OT']",,9999999,,15145,Kamaal Seymour,OT,3930054,
,,,9892,,,,,Jamon,34,Meredith,FALSE,,9426,,Inactive,ac2ab3a9-9a1f-4197-ac96-3de277dbcf6c,,489,['OL'],,9999999,,6329,Jamon Meredith,T,12696,
00-0030288,498760,,14917,498760,,,,Rex,32,Burkhead,TRUE,,26813,,Active,bd8052bd-0898-430b-99c9-2529e895ae79,,1387,['RB'],8466,9999999,,8765,Rex Burkhead,RB,15971,
,,,18571,,,,,Gabe,24,Hughes,FALSE,,29830,,Inactive,,,3759,['TE'],,9999999,,11594,Gabe Hughes,TE,,
,,,,923927,,,,Emmanuel,23,Rugamba,TRUE,,,,Active,37b067c0-393a-4924-9f0c-189cdca466e2,,8030,['DB'],,,,15671,Emmanuel Rugamba,CB,,
 00-0034904,,,20725,,,,,Mercy,29,Maston,TRUE,,31814,,Active,655f87b9-e129-4271-8b90-8ff3c9b9d4e9,,5832,['DB'],,9999999,,13570,Mercy Maston,CB,3042880,
,,,,1335315,,,,Andrew,24,Farmer,TRUE,LAC,,,Active,326b52a0-e78e-11ed-bccd-1717a8013adf,,11122,['LB'],,9999999,D5A3EC6A548A,17309,Andrew Farmer,LB,,
 00-0035439,,,21159,,,,,Tanner,25,Volson,TRUE,,32554,,Active,95abcdcb-16c4-4a13-8b52-ecd499c25c07,,6559,['OL'],,9999999,,14268,Tanner Volson,C,3120593,
,,,22372,,,,,Malcolm,23,Elmore,TRUE,,,,Active,b563d70d-c708-4feb-bd08-aa695ebb74e0,,7386,['DB'],,9999999,,15009,Malcolm Elmore,DB,,
,,,,1123026,,,,Kyle,23,Pitts,TRUE,ATL,,TE,Active,1f3deb24-9ff8-4769-8f42-825eff7742f6,,7553,['TE'],,55,BD527CDCA6B3,15265,Kyle Pitts,TE,,1
,820617,,20090,,,,,Demario,25,Richard,TRUE,,31337,,Active,aa9c9fa1-9278-4e33-b1e4-3ae739beae77,,5143,['RB'],,997,,12944,Demario Richard,RB,3128800,
,,,20399,,,,,Duplicate,22,Player,FALSE,LAR,900302,LDE,Inactive,e08d71dd-58d9-4295-bcf8-9a6faf59c333,,5308,['DL'],,1769,,12972,Duplicate Player,DE,3120464,2
00-0029187,,,14273,,,,,Don,31,Barclay,FALSE,,26411,,Inactive,4cf02857-f50c-4a6f-b94d-ff12d8f701b0,,1172,['OL'],,9999999,,8502,Don Barclay,G,15409,
00-0034651,,,20386,,,,,Austin,26,Barnard,TRUE,,31628,,Active,b07a20bb-da2a-4440-a295-44352d350cd6,,5617,['P'],,9999999,,13292,Austin Barnard,P,3051938,
00-0034588,,,20516,820764,,,,Trent,27,Harris,TRUE,,31648,,Active,18264a0b-cb51-487a-b2cc-f9258f0325f6,,5664,['LB'],,9999999,,13187,Trent Harris,LB,3123054,
,,,17342,,,,,Leon,28,Mackey,FALSE,,28367,,Inactive,e4192fdc-8e9d-43d1-91f0-0ca77f673920,,2874,['DL'],,9999999,,,Leon Mackey,DE,2577644,
00-0033876,,,18911,829983,,,,Derek,28,Barnett,TRUE,HOU,30127,LDE,Active,2d74a108-2b17-4db3-8ef1-0c2e845b414e,,4065,['DL'],12199,9999999,B3B1C972B045,11901,Derek Barnett,DE,3115336,2
,,,22474,,,,,Evan,,Foster,FALSE,,,,Inactive,,,7501,['DB'],,9999999,,15055,Evan Foster,S,4037120,
,,,,946180,,Undisclosed,,Jequez,,Ezzard,TRUE,,,,Active,9ee73860-ca5f-11ec-a405-85147f12d5b8,,8410,['WR'],,9999999,,15889,Jequez Ezzard,WR,,
 00-0035232,946582,,20795,946582,,,,Dwayne,24,Haskins,FALSE,PIT,31847,,Active,6e4eda90-2656-434f-a262-4e5e9fde3946,,5845,['QB'],13979,602,,13558,Dwayne Haskins,QB,4040616,
00-0030669,556955,,16308,556955,,,,Albert,30,Wilson,TRUE,,28046,,Active,2958ea86-e2dc-4719-93e5-cc9d093ca963,,2025,['WR'],9572,430,,9491,Albert Wilson,WR,17051,
,,,20728,,,,,Phillip,30,Andersen,TRUE,,31818,,Active,c961fdc7-20e7-4721-813a-3e68d97d6b37,,5838,['K'],14006,9999999,,13834,Phillip Andersen,K,,
,,,,,,,,Joshua,,Lingenfelter,TRUE,,,,Active,2fe72450-0c7c-11ef-9f7f-d71d8b7aaba8,,12300,['TE'],,9999999,,,Joshua Lingenfelter,TE,,
,326573,,12538,,,,,Chris,32,Baker,FALSE,,9535,,Inactive,5659e779-d0af-4107-aa75-d24dc3db90e3,,767,['DL'],5509,9999999,,5964,Chris Baker,DT,12760,
,,,,1189000,,,,Benjie,26,Franklin,TRUE,,,,Active,f0a71190-cbb6-11ec-88c8-199e5defa0d2,,8645,['DB'],,9999999,,16346,Benjie Franklin,CB,,
,,,15133,,,,,Josh,31,Boyd,FALSE,,26790,,Inactive,89431b6e-4364-4584-aaf0-86e2e0a6f062,,1523,['DL'],,9999999,,8683,Josh Boyd,DT,15989,
,,,,1066300,,,,Kaleb,25,Hayes,TRUE,,,,Active,3990f440-e842-11ed-9a4e-87ec5144822f,,11134,['DB'],,9999999,0E22438FCF7D,17359,Kaleb Hayes,CB,,
,,,,1051781,,,,E.J.,25,Jenkins,TRUE,PHI,,,Active,626a1dd0-ebab-11ed-bb4c-e536974648f2,,11304,['TE'],,314,61C525B66BFD,17218,E.J. Jenkins,TE,,
,,,,1110689,,,,Cade,25,Mays,TRUE,,,,Active,e478d39d-29b1-4ede-afd8-a0a3f987a7ca,,8502,['OL'],,9999999,B9865D2D7344,15882,Cade Mays,OL,,
,,,,1215103,,,,Nick,22,Herbig,TRUE,PIT,,ROLB,Active,59b7b521-a0be-4ee5-8809-362601c2c80e,,10940,"['DL', 'LB']",,9999999,16F850C04C9E,16702,Nick Herbig,LB,,2
00-0034248,,,20271,885825,,,,Elijah,29,Campbell,TRUE,MIA,31451,FS,Active,98166be9-2705-496d-ae1c-3bbcc2fe60bb,,5534,['DB'],,9999999,B232CB25C708,13139,Elijah Campbell,DB,3932901,2
,,,19664,,,,,Ryan,27,Reid,TRUE,,30896,,Active,84acc923-6e46-4525-8f0a-f4df3c3fc99e,,4746,['DB'],,9999999,,12283,Ryan Reid,CB,2978943,
,,,,1113491,,,,Ar'Darius,24,Washington,TRUE,BAL,,FS,Active,76647249-62a0-4038-a597-8d0aad1ef3b5,,7970,['DB'],,9999999,6524B4C3A5AA,15415,Ar'Darius Washington,DB,,2
00-0026158,216342,,611,216342,,,,Joe,39,Flacco,TRUE,IND,8795,QB,Active,64797df2-efd3-4b27-86ee-1d48f7edb09f,,19,['QB'],4677,495,9BD13F1CF846,5648,Joe Flacco,QB,11252,2
,,,,,,,,Cade,,Beresford,TRUE,,,,Active,ac202860-0c8f-11ef-9deb-433a01b009bf,,12329,['OL'],,9999999,,,Cade Beresford,OL,,
 00-0034119,739698,,20389,,,,,Elijah,27,Wellman,TRUE,,31407,,Active,1987b2bb-042f-49c9-b183-bec358ba1b98,,5296,['TE'],,1466,,13103,Elijah Wellman,FB,3042434,
,,,,1060552,,,,Isaiah,25,McDuffie,TRUE,GB,,LOLB,Active,92e24ebb-25e5-413a-95d4-26936bdb6a70,,7782,['LB'],,9999999,9E865D544649,15255,Isaiah McDuffie,LB,,1
,,,17250,,,,,Niko,28,Davis,FALSE,,,,Inactive,d589f707-c40d-44b2-8c44-bf78e2d222bc,,2782,['DL'],,9999999,,,Niko Davis,DE,2575185,
,,,,,,,,Treylen,24,Brown,TRUE,,,,Active,9ce7f520-0c7c-11ef-8216-8fe0a167df8d,,12301,,,9999999,,,Treylen Brown,C,,
,,,,1446766,,,,Chim,25,Okorafor,TRUE,,,,Active,9cbc35a0-eb73-11ed-aecd-85bc826ed43e,,11279,['OT'],,9999999,4E6835F599E6,,Chim Okorafor,OT,,
00-0033566,,,19062,740722,,,,Desmond,29,King,TRUE,,30264,,Active,1c41b4ac-bec1-4943-b0a3-5b57642faaaa,,4216,['DB'],,688,FD71538E9B0E,11999,Desmond King,DB,3040145,
00-0030937,,,16507,,,,,Zac,30,Kerin,FALSE,,27888,,Inactive,a54b3a65-476d-4913-8f64-9b85ef61e310,,2160,['OL'],,9999999,,10123,Zac Kerin,G,17013,
00-0033339,696159,,19220,,,,,Demetrious,27,Cox,FALSE,,30578,,Inactive,13d56de6-ed55-4323-b79d-e0d49d936723,,4363,['DB'],,9999999,,12425,Demetrious Cox,SS,2979535,
00-0032931,,,18657,,,,,Kenneth,29,Durden,FALSE,,29956,,Inactive,b9523f29-adfa-4382-98f2-611c590bb526,,3837,['DB'],,1105,,11515,Kenneth Durden,CB,3140596,
,,,,1125659,,,,Tyler,24,Lacy,TRUE,JAX,,LDE,Active,e21d11de-78f9-47a9-b69a-ae18207ab2c7,,10941,['DL'],,9999999,2A095006C470,16968,Tyler Lacy,DE,,2
,,,,1121346,,,,Hunter,23,Nourzad,TRUE,KC,,OL,Active,15ff4e92-dad4-4ff8-ba50-97c68d85f1c1,,11756,['OL'],,9999999,F0B8AFDCE384,18025,Hunter Nourzad,OL,,
,,,18230,,,,,Andrew,29,Williamson,TRUE,,29615,,Active,d48c7af1-90d8-47c4-8a01-c0871f5e1d66,,3466,['DB'],,9999999,,11439,Andrew Williamson,SS,2577803,
,325993,,13595,,,,,Bryan,32,Walters,FALSE,,24436,,Injured Reserve,ec56adb7-2414-4ca4-823e-c990fd083a77,,1009,['WR'],,9999999,,6858,Bryan Walters,WR,13662,
,,,,1172084,,,,Henry,23,To'oTo'o,TRUE,HOU,,ROLB,Active,b3523130-926a-4d1c-bfde-775975583398,,10970,['LB'],,519,9E6F475FEDD8,17121,Henry To'oTo'o,LB,,1
,,,,913172,,,,Hauati,26,Pututau,TRUE,,,,Active,accba600-ca73-11ec-a83a-8732d3d5a7e3,,8609,['DL'],,9999999,,16379,Hauati Pututau,DT,,
,,,17146,,,,,Ray,25,Drew,FALSE,,28906,,Inactive,ec53c2b3-55d1-471f-b270-8b77451273ad,,2678,['DL'],,9999999,,10344,Ray Drew,DE,2578539,
 00-0033022,,,18687,,,,,Chris,29,Edwards,TRUE,,29997,,Inactive,55473843-5bc3-4673-9175-3d7203aef040,,3865,['DB'],,9999999,,11516,Chris Edwards,DB,3124889,
00-0033636,,,19434,,,,,Dieugot,27,Joseph,FALSE,,30723,,Inactive,613aaf0a-ee53-431d-9bb9-aabc174fdab9,,4553,['OL'],,9999999,,12439,Dieugot Joseph,OT,2981862,
,,,17768,,,,,Shane,26,McDermott,FALSE,,,,Inactive,4cad9de4-4819-4191-b97e-66d2ecc0099b,,3053,['OL'],,9999999,,10760,Shane McDermott,G,,
,,,15134,,,,,Kevin,27,Dorsey,FALSE,,,,Inactive,f59c0b26-a651-408c-b8d4-efe9ffa333c8,,1524,['WR'],,9999999,,,Kevin Dorsey,WR,15907,
,403307,,14620,,,,,Will,31,Johnson,FALSE,,25706,,Inactive,0ee7e81d-478c-4094-950f-f1478cb9c55c,,1250,"['RB', 'TE']",,9999999,,8191,Will Johnson,TE,14870,
,,,,1343283,,,,Nic,25,Melsop,TRUE,,,,Inactive,d4195ea0-e791-11ed-8742-2d9675daf521,,11129,['OL'],,9999999,,,Nic Melsop,T,,
,,,22246,,,,,Drake,25,Dorbeck,TRUE,,33305,,Active,017375c1-6522-43a8-b099-3ea0d15c95c9,,7246,['OL'],,9999999,,15038,Drake Dorbeck,T,,
00-0032120,554911,,16979,,,,,Neal,29,Sterling,FALSE,,28608,,Inactive,5e3b63cd-db76-48a8-82dd-7ccc8222f6ae,,2519,['TE'],,9999999,,10493,Neal Sterling,TE,2513770,
 00-0035056,,,21500,,,,,Joshua,25,Simmons,TRUE,,,,Active,3461b2e5-e015-4f0f-a2a4-a5116732ca98,,6624,['DB'],,9999999,,13594,Joshua Simmons,CB,3155134,
,690965,,17189,,,,,Chris,26,Harper,FALSE,,28985,,Inactive,bbdb52d4-cbc6-473d-999c-fc7c518e55b1,,2721,['WR'],,9999999,,10240,Chris Harper,WR,2978196,
 00-0035114,837596,,21480,,,,,Sean,26,Modster,TRUE,,32301,,Active,bf3ad199-bdc5-4ec9-9446-ebd50ef69dc9,,6459,['WR'],,9999999,,14118,Sean Modster,WR,3127588,
,,,,,,,,Cole,29,Beck,TRUE,,,,Active,accfc860-0bd6-11ef-ba76-8766241b1b46,,12264,['WR'],,9999999,,,Cole Beck,WR,,
00-0031729,608950,,17203,,,,,Thurston,29,Armbrister,FALSE,,28845,,Inactive,d1ac1143-9b14-41b7-be88-6b094592a3dd,,2735,['LB'],,9999999,,10677,Thurston Armbrister,LB,2579598,
00-0028112,400516,,12751,,,,,Charles,32,Clay,TRUE,,24961,,Active,04ca4fb9-194e-47fe-8fc8-adb5790a8e78,,801,['TE'],6681,625,,7424,Charles Clay,TE,14145,
,,,18326,,,,,Quinton,28,Schooley,TRUE,,29495,,Active,ffdf2019-e01a-49be-86e5-09b25371af2b,,4911,['OL'],,9999999,,11544,Quinton Schooley,C,,
 00-0033583,,,19121,,,,,Justin,27,Senior,TRUE,,30323,,Active,367d293e-9fc9-41e4-875f-3f2c1f8565c2,,4275,['OL'],,9999999,,11817,Justin Senior,OT,2971388,
,216526,,7580,,,,,DeAngelo,37,Williams,FALSE,,7776,,Inactive,a9af3f0f-44a9-4f46-b4c7-de5767b7f425,,306,['RB'],3611,9999999,,4838,DeAngelo Williams,RB,9613,
00-0032685,607809,,18249,,,,,Nelson,29,Spruce,FALSE,,29743,,Inactive,c50fbbf2-7f97-430c-8c96-71a3da27e3f4,,3484,['WR'],,9999999,,11182,Nelson Spruce,WR,2576952,
00-0031728,544486,,17144,,,,,Zach,30,Vigil,FALSE,,28916,,Inactive,775d6455-bc3c-4fd0-9adf-ae105f71fc95,,2676,['LB'],,9999999,,10381,Zach Vigil,LB,2517389,
 00-0035484,830271,,21319,,,,,Drew,25,Belcher,TRUE,,32153,,Active,7467134f-8eb3-4fde-ac64-e2fc9f9789db,,6374,['TE'],,9999999,,14041,Drew Belcher,TE,3120540,
00-0033217,712506,,18900,712506,,,,Mo,30,Alie-Cox,TRUE,IND,30112,TE,Active,8809c0dd-786b-4255-a7d0-333c9498c19a,,4054,['TE'],12221,294,56D4C5520C8F,12196,Mo Alie-Cox,TE,2998565,2
,553026,,15019,,,,,Ace,26,Sanders,FALSE,,,,Inactive,e506364d-fe69-48c7-8b84-a49603b0a7b6,,1450,['WR'],,9999999,,,Ace Sanders,WR,16022,
,543637,,16227,,,,,Ryan,25,Lankford,FALSE,,28104,,Inactive,2a8fe747-62c1-4a1b-bcb8-7cb5f234faa5,,1966,['WR'],,9999999,,,Ryan Lankford,WR,17195,
,,,,1191979,,,,Mike,27,Strachan,TRUE,,,,Active,f847b563-8a08-46ca-bb57-aee8431a87fd,,7944,['WR'],,540,63728F4A59DC,15570,Mike Strachan,WR,,
,,,,1118446,,,,Truman,24,Jones,TRUE,KC,,,Active,484759c0-ec39-11ed-aeaf-cb0dc6206dc5,,11319,['DL'],,9999999,3777CE4CC46F,17289,Truman Jones,DE,,
,,,5467,,,,,Mario,35,Williams,FALSE,,7750,,Inactive,3d1041d9-04d3-4942-8b91-467cb757de31,,219,['DL'],3636,9999999,,4753,Mario Williams,DE,9587,
,563521,,17387,,,,,Tyler,26,McDonald,FALSE,,28318,,Inactive,f618949f-5dc8-4727-bd7f-72bdc8f24949,,2919,['WR'],,9999999,,,Tyler McDonald,WR,,
,,,,922055,,,,Kobe,26,Jones,TRUE,,,,Active,6d50cf5f-21a3-45fa-a675-0d266baebb0f,,7740,"['DL', 'LB']",,9999999,797C1AF1172F01E5,15756,Kobe Jones,LB,,
00-0029857,466883,,15190,466883,,,,Ryan,33,Griffin,TRUE,,26949,,Active,949c34b9-150a-4a1b-b884-1fcf1ebaabdf,,1550,['QB'],8507,292,,8923,Ryan Griffin,QB,16140,
00-0034773,,,19834,838183,,,,Vita,29,Vea,TRUE,TB,30982,NT,Active,503eb9a7-83ed-4b96-b0f2-7afe4920bde9,,4969,['DL'],13127,567,27E0F0A04DA2,12500,Vita Vea,DT,3134362,1
00-0027648,,,11545,333529,,,,Rodger,35,Saffold,TRUE,,24008,,Active,d53cd589-73d6-4aad-ae69-e979670a0d14,,623,"['OG', 'OL']",5856,9999999,EF24051ED594,6554,Rodger Saffold,G,13294,
,333346,,11181,,,,,Perrish,33,Cox,FALSE,,24113,,Inactive,35a00c63-962c-4fd5-bd7e-519218e951b8,,557,['DB'],5625,9999999,,6619,Perrish Cox,CB,13344,
