stats_id,fantasy_data_id,active,team,status,player_id,fantasy_positions,full_name,position,depth_chart_order
,,TRUE,GB,Active,10983,['QB'],Sean Clifford,QB,
463284,14341,FALSE,,Inactive,1183,['P'],Brad Nortman,P,
406179,13880,FALSE,,Injured Reserve,1072,['DL'],Devon Still,DE,
,22091,TRUE,NYG,Active,7377,['OL'],Kyle Murphy,OL,
398486,16712,FALSE,,Inactive,2284,['WR'],Fred Williams,WR,
498191,14973,FALSE,,Inactive,1413,['WR'],Markus Wheaton,WR,
,18471,FALSE,,Inactive,3671,['OL'],Jake Reed,C,3
,19849,TRUE,JAX,Active,4974,['DB'],Terrell Edmunds,DB,
694010,18328,TRUE,,Active,3555,['WR'],Canaan Severin,WR,
,22270,TRUE,,Inactive,7272,['TE'],Dylan Stapleton,TE,
,21583,TRUE,,Active,6684,['DB'],LaDarius Wiley,DB,
332967,13472,FALSE,,Injured Reserve,993,['DB'],Byron Maxwell,CB,
,,TRUE,,Active,8692,,Shamarious Gilmore,G,
,21859,TRUE,,Inactive,6775,,Romeo Crennel,,
,16426,FALSE,,Inactive,2103,['OL'],Cody Booth,OT,
,19074,TRUE,CIN,Inactive,4228,['LB'],Jordan Evans,LB,
,,TRUE,KC,Active,8486,['P'],Matt Araiza,P,
,17297,FALSE,,Inactive,2829,['DB'],Al-Hajj Shabazz,CB,
,19466,FALSE,DEN,Active,4579,['LB'],Josh Banderas,OLB,3
611417,16470,TRUE,LV,Active,2133,['WR'],Davante Adams,WR,1
213957,2593,TRUE,NYJ,Active,96,['QB'],Aaron Rodgers,QB,1
,,TRUE,,Inactive,7825,['DB'],Shawn Davis,DB,
835749,20932,TRUE,SF,Active,5872,['WR'],Deebo Samuel,WR,1
272105,9783,FALSE,,Inactive,476,['DB'],Rashad Johnson,FS,
,,TRUE,HOU,Active,8820,['RB'],Troy Hairston,RB,
1066824,21492,TRUE,,Active,6492,['WR'],Terry Wright,WR,
867383,18885,TRUE,,Active,4042,['RB'],Joe Williams,RB,
,,TRUE,,Active,12408,['QB'],Michael Hiers,QB,
694818,15065,FALSE,,Inactive,1470,['LB'],David Bass,LB,
,16476,FALSE,,Inactive,2137,['OL'],John Fullington,G,
,21977,FALSE,,Inactive,7037,['LB'],Michael Pinckney,LB,
,,TRUE,,Active,7952,['LB'],Elijah Sullivan,LB,
,,TRUE,NYJ,Active,7841,['LB'],Jamien Sherwood,LB,1
,21009,TRUE,DET,Inactive,6116,['DL'],John Cominsky,DE,
,,TRUE,,Active,7928,['OL'],Brett Heggie,C,
,,TRUE,GB,Inactive,8344,['DL'],Jonathan Ford,DL,
,22281,TRUE,ARI,Active,7285,"['DB', 'LB']",Donald Rutledge,LB,
,18293,TRUE,ARI,Active,3527,['DB'],Kevin Peterson,CB,
,12490,FALSE,,Inactive,759,['OL'],Chris Scott,G,
,18675,TRUE,,Active,3854,['DB'],Sam Brown,CB,
696881,19280,TRUE,,Active,4420,['WR'],Cody Hollister,WR,
,,TRUE,JAX,Active,9480,['TE'],Brenton Strange,TE,3
,11700,FALSE,,Inactive,652,['DB'],Dwight Lowery,FS,
,21702,TRUE,,Inactive,6758,,Mike Lafleur,,
,16281,TRUE,,Active,2006,['OL'],Matt Paradis,C,
,17056,FALSE,,Inactive,2590,['LB'],Yannik Cudjoe-Virgil,LB,
747969,18297,FALSE,,Inactive,3530,['LB'],Dominique Alexander,OLB,
,,TRUE,,Active,8536,['K'],Caleb Shudak,K,
,,TRUE,LAR,Inactive,8271,['DB'],Derion Kendrick,DB,
788388,20415,TRUE,,Active,5355,['RB'],Nick Sharga,FB,
,18342,FALSE,,Inactive,3567,['DL'],Theiren Cockran,DT,
,21186,TRUE,,Active,6253,['LB'],Elijah Zeise,LB,
,,TRUE,,Active,8471,['OL'],Marcus McKethan,OL,
,17860,FALSE,,Inactive,3108,['DB'],Travell Dixon,CB,
,,TRUE,,Inactive,8198,['WR'],Charleston Rambo,WR,
508891,16406,FALSE,,Inactive,2090,['TE'],Ted Bolser,TE,
,,TRUE,CAR,Active,8274,['DL'],LaBryan Ray,DL,2
,18087,TRUE,,Active,3326,['OL'],Cole Toner,OL,
399579,12831,TRUE,NYJ,Active,827,['QB'],Tyrod Taylor,QB,2
,21542,TRUE,TB,Active,6650,['K'],Chase McLaughlin,K,1
,21329,FALSE,LAR,Inactive,6352,['RB'],Duplicate Player,RB,
,20459,TRUE,,Active,5478,['LB'],Andrew Motuapuaka,ILB,
,18891,TRUE,,Active,4047,['LB'],Jacob Lindsey,OLB,
332343,13355,TRUE,,Active,961,['DL'],Adrian Clayborn,DE,
,18630,FALSE,,Inactive,3814,['DL'],Ishaq Williams,DE,
602096,17290,TRUE,,Active,2822,['WR'],Adam Humphries,WR,
559263,16475,FALSE,,Inactive,2136,['LB'],Duplicate Player,OLB,3
,21959,TRUE,,Active,6985,['WR'],Dezmon Patmon,WR,
,11377,FALSE,,Inactive,593,['OL'],Jason Fox,T,
838603,21055,TRUE,,Inactive,6107,['WR'],Emmanuel Butler,WR,
601101,17255,FALSE,,Inactive,2787,['WR'],David Porter,WR,
,18806,FALSE,,Inactive,3972,,Todd Bowles,,
748070,19790,TRUE,TB,Active,4892,['QB'],Baker Mayfield,QB,1
,19411,TRUE,,Inactive,4532,['DB'],Sojourn Shelton,CB,
733745,17988,TRUE,HOU,Active,3227,['DB'],T.J. Green,DB,
,22254,TRUE,,Active,7255,['DL'],Garrett Marino,DE,
,14402,FALSE,,Inactive,1198,['DL'],Matt Conrath,DT,
742390,18983,TRUE,ARI,Active,4137,['RB'],James Conner,RB,1
,14021,FALSE,,Inactive,1116,"['DL', 'LB']",Andre Branch,LB,
,20839,TRUE,,Inactive,6051,"['DL', 'LB']",Darryl Johnson,DE,
514198,15012,TRUE,JAX,Active,1443,['DB'],Johnathan Cyprien,SS,
,12522,FALSE,,Inactive,766,['LS'],Justin Drescher,LS,
,19590,TRUE,,Active,4688,['DB'],Najee Murray,CB,
,21641,TRUE,,Active,6716,['DL'],Olive Sagapolu,DT,
,,TRUE,NO,Active,11898,['P'],Matthew Hayball,P,
,,TRUE,,Active,12277,['QB'],John Matocha,QB,
,18260,FALSE,,Inactive,3494,['LB'],Jason Fanaika,OLB,
823674,20452,TRUE,,Active,5608,['WR'],Devonte Boyd,WR,
592415,16168,FALSE,,Inactive,1930,['DB'],Marqueston Huff,FS,
,21269,TRUE,,Active,6538,['DL'],Dewayne Hendrix,DE,
,18425,FALSE,,Inactive,3636,['DL'],Sadat Sulleyman,DE,
,,TRUE,CLE,Active,10862,['QB'],Dorian Thompson-Robinson,QB,3
,16871,TRUE,,Active,2415,['OL'],T.J. Clemmings,T,
,,TRUE,BUF,Active,10895,['OL'],O'Cyrus Torrence,OL,
,20668,TRUE,,Active,5763,['OL'],Bentley Spain,OT,
,19571,TRUE,,Active,4672,['DB'],Brad Watson,CB,
,15180,FALSE,,Inactive,1543,"['DL', 'LB']",Stansly Maponga,DE,
,16148,FALSE,,Inactive,1917,['DL'],Ethan Hemer,DE,
,22338,TRUE,,Active,7350,['DB'],Levonta Taylor,CB,
,22031,TRUE,NYJ,Active,6875,['OL'],John Simpson,G,
555692,18430,TRUE,,Active,3640,['RB'],Soma Vainuku,RB,
,19124,TRUE,DEN,Active,4278,['DL'],D.J. Jones,DT,1
,18776,FALSE,,Inactive,3943,['OL'],Wade Hansen,OT,3
,,TRUE,NYJ,Active,8145,['TE'],Jeremy Ruckert,TE,2
,,TRUE,SF,Active,12068,['TE'],Mason Pline,TE,
607390,16965,FALSE,,Inactive,2506,['RB'],Josh Robinson,RB,
,20714,TRUE,,Inactive,5818,,Freddie Kitchens,,
691645,19599,TRUE,,Active,4696,['RB'],Trey Edmunds,RB,
,,TRUE,TEN,Active,8678,['OT'],Andrew Rupcich,OT,
,,TRUE,,Active,11961,['QB'],Emory Jones,QB,
,,TRUE,,Active,8203,['TE'],Jeremiah Hall,TE,
,12345,FALSE,,Inactive,741,['OL'],Breno Giacomini,T,
,21927,TRUE,DEN,Active,6911,['DB'],Brandon Jones,DB,1
,21666,TRUE,,Active,6749,['DB'],Jordan Holland,DB,
,18648,TRUE,,Active,3829,['LB'],Ryan Langford,ILB,
,16643,FALSE,,Inactive,2241,['LB'],Glenn Carson,ILB,
,,TRUE,,Active,11261,['K'],Andre Szmyt,K,
,18651,FALSE,,Inactive,3831,['OL'],Zach Sterup,OT,
,17554,FALSE,,Inactive,3010,['OL'],Cole Manhart,G,
,17305,FALSE,,Inactive,2837,['WR'],Travis Harvey,WR,
,19983,TRUE,,Active,5104,['OL'],Scott Quessenberry,OL,
,19400,TRUE,,Active,4523,['OL'],Lucas Crowley,C,
,,TRUE,TB,Active,8691,['LB'],Vi Jones,LB,
742359,19078,FALSE,,Inactive,4232,['RB'],Matthew Dayes,RB,
,,TRUE,,Active,8893,['K'],Nick Sciba,K,
546645,16008,FALSE,,Inactive,1819,['RB'],Orleans Darkwa,RB,
214574,1694,TRUE,,Active,59,['K'],Mason Crosby,K,
,21728,TRUE,NYG,Active,7106,['TE'],Lawrence Cager,TE,
406186,12594,TRUE,,Injured Reserve,775,['K'],Stephen Hauschka,K,
264913,13800,FALSE,,Inactive,1050,"['RB', 'WR']",Marcus Thigpen,WR,
,20431,TRUE,,Active,5578,['DB'],Arrion Springs,DB,
,,TRUE,IND,Active,11669,['DL'],Laiatu Latu,DL,1
,17357,FALSE,,Inactive,2889,['LB'],Jordan Dewalt-Ondijo,OLB,
,19443,TRUE,,Active,4559,['LB'],Ladell Fleming,LB,
,17014,TRUE,,Active,2554,['OL'],Denzelle Good,G,
,,TRUE,,Active,12191,['TE'],Trent Pennix,TE,
865560,20756,TRUE,,Active,5997,['WR'],Jazz Ferguson,WR,
,21824,TRUE,,Active,7063,['QB'],Shea Patterson,QB,
,,TRUE,DEN,Active,11443,,Alex Palczewski,T,
,20118,FALSE,,Inactive,5529,['OL'],Desmond Harrison,OT,
511402,15491,TRUE,,Active,1678,['WR'],Uzoma Nwachukwu,WR,
,21265,TRUE,,Active,6537,['OL'],Ryan Anderson,G,
727847,18167,TRUE,,Active,3406,['LB'],Joe Walker,LB,
,14571,FALSE,,Inactive,1240,['LB'],Jonathan Massaquoi,OLB,
,13240,FALSE,,Inactive,931,['DB'],Brandian Ross,SS,
,22195,TRUE,,Inactive,7193,['OL'],Sean Pollard,C,
,,TRUE,CIN,Active,8295,['DL'],Zach Carter,DL,2
690100,19383,FALSE,,Inactive,4511,['LB'],LaTroy Lewis,OLB,
,,TRUE,,Active,7766,['OL'],Matt Farniok,G,
,,TRUE,BAL,Active,11951,['DB'],Beau Brade,DB,3
,14900,TRUE,,Inactive,1378,['OL'],Ryan Jensen,C,
,,TRUE,DEN,Active,11833,['OL'],Nick Gargiulo,OL,
465949,13227,TRUE,,Active,928,['WR'],Randall Cobb,WR,
,,TRUE,NE,Active,8359,['DB'],Marcus Jones,DB,1
,17174,FALSE,,Inactive,2706,['DL'],Terry Williams,NT,
,8620,FALSE,,Inactive,379,['DL'],Fili Moala,DT,
557389,13788,FALSE,,Injured Reserve,1046,['WR'],Rishard Matthews,WR,
331949,11096,FALSE,,Inactive,540,['DB'],Alterraun Verner,CB,
,,TRUE,,Active,12052,['DB'],Shyheim Battle,CB,
,,TRUE,ARI,Active,11693,['DB'],Max Melton,DB,2
880146,19912,TRUE,CLE,Active,5347,['RB'],Nyheim Hines,RB,5
,19240,TRUE,,Active,4383,"['OL', 'OT']",Adam Pankey,T,
,,TRUE,LV,Active,11243,['DL'],David Agoha,DL,
,22043,TRUE,DEN,Active,7010,['OL'],Calvin Throckmorton,OL,
837957,19320,TRUE,,Active,4456,['WR'],K.D. Cannon,WR,
,19363,FALSE,,Inactive,4493,['OL'],Damien Mama,G,
,,TRUE,,Active,11181,['DL'],Spencer Waege,DL,
,,TRUE,,Active,7718,['DL'],Tyler Shelvin,DT,
,21790,TRUE,,Active,7317,['TE'],Jared Rice,TE,
401769,12815,TRUE,,Active,821,['LB'],Josh Bynes,LB,
,,TRUE,TB,Active,9506,['RB'],Sean Tucker,RB,3
,,TRUE,ARI,Active,7607,['RB'],Michael Carter,RB,
,20116,TRUE,,Active,5642,['DB'],Trayvon Henderson,DB,
,,TRUE,GB,Active,8167,['WR'],Christian Watson,WR,1
,22253,TRUE,,Active,7253,['DL'],Ron'Dell Carter,LB,
,18403,TRUE,,Active,3616,['DL'],Mitchell Loewen,DE,
,,TRUE,,Active,11112,['DB'],Anthony Johnson,DB,
,,TRUE,,Active,7780,['DB'],Tay Gowan,CB,
,,TRUE,PHI,Active,8211,['RB'],Tyrion Davis-Price,RB,
695382,18462,TRUE,,Active,5777,['WR'],Malachi Jones,WR,
,,TRUE,IND,Active,8517,"['DB', 'LB']",Rodney Thomas,LB,2
740706,20695,TRUE,,Inactive,5798,['WR'],Darren Carrington,WR,
,14582,FALSE,,Inactive,1241,['DB'],Winston Guy,SS,
,16794,TRUE,,Active,2338,['DB'],Landon Collins,DB,
592794,18220,TRUE,,Injured Reserve,3456,['QB'],Joel Stave,QB,
,,TRUE,,Active,12274,['LB'],Paul Moala,LB,
521332,17169,FALSE,,Inactive,2701,['WR'],AJ Cruz,WR,
,,TRUE,ATL,Active,8388,['LB'],Troy Andersen,LB,1
824541,20529,TRUE,,Active,5432,['WR'],Cam Sims,WR,
,,TRUE,,Active,11509,['DL'],Durrell Johnson,DE,
,,TRUE,DET,Active,7599,['RB'],Jermar Jefferson,RB,
696127,16802,TRUE,,Active,2346,['TE'],Devin Funchess,TE,
556460,17171,FALSE,,Inactive,2703,['WR'],Ezell Ruffin,WR,
,22075,TRUE,ATL,Active,6836,['DB'],A.J. Terrell,CB,1
,21897,TRUE,PIT,Active,7113,"['DL', 'LB']",Alex Highsmith,LB,1
,,TRUE,NYG,Active,7646,['DL'],Boogie Basham,DE,2
,1614,FALSE,,Inactive,55,['TE'],Visanthe Shiancoe,TE,
608147,18271,TRUE,,Active,3505,['WR'],Dom Williams,WR,
835860,20182,TRUE,TEN,Active,5223,['WR'],Caleb Scott,WR,
751295,18166,FALSE,,Inactive,3405,['LB'],Scooby Wright,ILB,
400490,11611,TRUE,,Active,642,['WR'],Golden Tate,WR,
24388,5714,FALSE,,Injured Reserve,229,['K'],Phil Dawson,K,
,,TRUE,TEN,Active,9999,['QB'],Will Levis,QB,1
,18802,FALSE,,Inactive,3968,,Norv Turner,,
,,TRUE,,Active,7997,['OT'],Devery Hamilton,T,
,22455,TRUE,,Active,7480,['OL'],Adrian Magee,OL,
,,TRUE,,Active,12378,['DL'],Rondell Bothroyd,DT,
,21459,FALSE,,Inactive,6475,['DB'],Delvon Randall,SS,
,,TRUE,,Active,12034,['OL'],David Satkowski,OL,
,,TRUE,,Active,11205,['DB'],Christian Morgan,DB,
334726,11220,FALSE,,Inactive,564,['RB'],Dexter McCluster,RB,
,18707,FALSE,,Inactive,3885,['LB'],James Ross,ILB,3
833478,21451,TRUE,,Active,6420,['WR'],Jon'Vea Johnson,WR,
323854,13394,FALSE,,Injured Reserve,968,['WR'],Greg Salas,WR,
,,TRUE,,Active,11318,['LB'],Isaiah Moore,LB,
557215,16944,FALSE,,Inactive,2485,['WR'],Kaelin Clay,WR,
498964,14144,TRUE,,Active,1145,['DB'],Morris Claiborne,CB,
,7174,FALSE,,Inactive,283,['LB'],Jon Beason,LB,
,18213,TRUE,,Active,3449,['P'],Will Monday,P,
824132,21318,TRUE,,Active,6373,['WR'],A.J. Richardson,WR,
702925,19504,FALSE,,Inactive,4614,['WR'],Riley McCarron,WR,
,16870,TRUE,,Active,2414,['DB'],Clayton Geathers,DB,
,,TRUE,WAS,Active,7652,"['OL', 'OT']",Sam Cosmi,OL,
,,FALSE,,Inactive,8256,['TE'],Player Invalid,TE,
741290,18145,FALSE,,Inactive,3384,['WR'],Demarcus Ayers,WR,
,19019,TRUE,,Active,4173,['DL'],Jaleel Johnson,DT,
,18703,TRUE,,Active,3881,['DB'],Mariel Cooper,CB,
,,TRUE,,Active,7990,['RB'],Garrett Groshek,RB,
542809,15293,TRUE,,Inactive,1612,['QB'],Tyler Bray,QB,
,22276,TRUE,,Active,7279,['WR'],DeMichael Harris,WR,
,20975,TRUE,NE,Inactive,6186,['DL'],Armon Watts,DT,
880151,20876,TRUE,LV,Active,5947,['WR'],Jakobi Meyers,WR,2
268560,9827,FALSE,,Inactive,486,['DL'],Desmond Bryant,DE,
,,TRUE,,Active,11529,['WR'],Ed Lee,WR,
,,TRUE,CIN,Active,11383,['OG'],Tashawn Manning,OG,
,19322,TRUE,,Inactive,4458,['DB'],Zach Franklin,CB,
,20417,TRUE,,Active,5651,['OL'],Toby Weathersby,OT,
,,TRUE,,Active,11473,['DB'],Latavious Brini,DB,
,,TRUE,,Active,11545,['OL'],Micah Vanterpool,OL,
,20608,TRUE,,Active,5681,['DB'],Johnathan Alston,FS,
296455,804,FALSE,,Inactive,29,['DL'],Letroy Guion,NT,
,17275,FALSE,,Inactive,2807,['LB'],Keshaun Malone,ILB,
,14910,FALSE,,Injured Reserve,1384,['LB'],Jayson DiManche,LB,
591602,17045,TRUE,,Active,2580,['WR'],Titus Davis,WR,
,18909,TRUE,NYJ,Active,4063,"['DL', 'LB']",Haason Reddick,LB,1
,21709,TRUE,,Active,6764,['LB'],Derrick Moncrief,LB,
,22316,TRUE,,Active,7324,['DL'],Jessie Lemonier,LB,
,,TRUE,,Active,7900,['LB'],Jamar Watson,LB,
515465,17905,FALSE,,Inactive,3149,['DB'],Aaron Grymes,CB,
591932,16324,FALSE,,Inactive,2037,['DB'],Keith McGill,FS,
,20594,TRUE,,Active,5596,['DB'],Malik Reaves,CB,
,,TRUE,,Active,11521,['WR'],Jadakis Bonds,WR,
380747,11043,TRUE,,Active,531,['DB'],Joe Haden,CB,
,21521,TRUE,,Active,6640,['DB'],Herb Miller,CB,
,19199,TRUE,,Active,4343,['P'],Kenny Allen,P,
,22016,TRUE,,Active,7254,['LB'],Azur Kamara,DE,
,,TRUE,,Active,12425,['DL'],Alex Gubner,DT,
,22446,TRUE,,Inactive,7471,['LB'],David Reese,LB,
,13330,FALSE,,Inactive,955,['DB'],Isa Abdul-Quddus,FS,
592458,17258,FALSE,,Inactive,2790,['WR'],Nigel King,WR,
,,TRUE,,Active,8158,['QB'],Carson Strong,QB,
,21354,TRUE,SF,Active,6610,"['DB', 'LB']",Demetrius Flannigan-Fowles,LB,1
,,TRUE,,Active,7762,['DB'],James Wiggins,DB,
,8810,FALSE,,Inactive,400,['DL'],Vaughn Martin,DT,
,,TRUE,,Active,12353,['OL'],Jack Freeman,OL,
,17983,TRUE,,Active,3222,['LB'],Deion Jones,LB,
,17908,FALSE,,Inactive,3152,,Andy Reid,,
,16054,FALSE,,Inactive,1847,['DB'],Jemea Thomas,CB,
,20330,TRUE,,Active,5659,['DL'],John Atkins,DT,
,,TRUE,NO,Inactive,7906,['OL'],Mike Brown,OL,
,,TRUE,SF,Active,11651,['RB'],Isaac Guerendo,RB,3
,20971,TRUE,MIN,Active,6183,"['DL', 'LB']",Andrew Van Ginkel,LB,1
,,TRUE,,Active,8613,['WR'],Taysir Mack,WR,
557431,16919,TRUE,,Active,2462,['WR'],J.J. Nelson,WR,
,,TRUE,NYG,Active,8736,['DL'],Elijah Garcia,DT,
473663,14782,FALSE,,Inactive,1302,['LB'],Michael Wilhoite,LB,
401792,12944,FALSE,,Inactive,853,['WR'],Jeff Maehl,WR,
,,TRUE,NYG,Active,12385,['K'],Jude McAtamney,K,
,,TRUE,,Inactive,8919,['DB'],Ayo Oyelola,DB,
,,TRUE,MIN,Active,11905,['DB'],Dwight McGlothern,DB,3
,,TRUE,JAX,Active,11458,['DB'],Matthew Jackson,DB,
,,TRUE,GB,Active,11308,['DL'],Deslin Alexandre,DE,
,18688,FALSE,,Inactive,3866,['WR'],Joe Hansley,WR,
,4819,FALSE,,Inactive,185,['DB'],Charles Tillman,CB,
,20165,TRUE,,Active,5215,['DB'],Tray Matthews,FS,
,20738,TRUE,DEN,Active,5871,['DL'],Zach Allen,DE,1
,21431,TRUE,,Active,6604,['DL'],Mathieu Betts,DL,
554384,14369,FALSE,,Inactive,1190,['DL'],Tyrunn Walker,DT,
,,TRUE,,Active,12386,['OT'],Christian Duffie,OT,
,22341,TRUE,,Inactive,7353,['DL'],Bryce Sterk,TE,
,,TRUE,PIT,Active,10884,['OL'],Broderick Jones,OL,
867172,21177,TRUE,,Inactive,6246,['RB'],Jeremy Cox,RB,
,,TRUE,TB,Active,11659,['OL'],Graham Barton,OL,
822513,21167,TRUE,,Active,6237,['QB'],Wilton Speight,QB,
,18558,FALSE,,Inactive,3746,['LB'],Darreon Herring,ILB,
,18783,TRUE,,Active,3950,['DB'],Joe Powell,SS,
824249,18666,TRUE,,Active,3846,['WR'],Duke Williams,WR,
820719,21397,TRUE,,Active,6392,['WR'],Johnathan Lloyd,WR,
,,TRUE,MIA,Active,8272,['LB'],Channing Tindall,LB,3
400313,12794,FALSE,,Inactive,817,['WR'],Jeremy Kerley,WR,
,,TRUE,,Inactive,8831,['WR'],Ethan Fernea,WR,
,,TRUE,,Active,8751,['TE'],Dylan Parham,TE,
,16769,TRUE,,Inactive,2313,"['DL', 'LB']",Vic Beasley,DE,
,,TRUE,,Active,11189,['WR'],Zay Malone,WR,
498975,14949,TRUE,,Inactive,1405,"['DB', 'LB']",Barkevious Mingo,LB,
,18373,FALSE,,Inactive,3593,['WR'],Anthony Kelly,WR,
,796,FALSE,,Inactive,28,['DB'],Aaron Ross,CB,
651658,16816,TRUE,,Active,2360,['TE'],Maxx Williams,TE,
,22225,TRUE,,Active,7223,['LB'],Jason Ferris,LB,
,21250,TRUE,,Active,6369,['DL'],Khairi Clark,DL,
447960,15069,TRUE,,Inactive,1474,['DL'],Stacy McGee,DT,
458093,12845,TRUE,,Active,830,['WR'],A.J. Green,WR,
498129,16248,FALSE,,Inactive,1981,['DL'],Deandre Coleman,DT,
,14483,TRUE,,Active,1222,"['OL', 'OT']",Bobby Massie,T,
,,TRUE,,Active,8932,['K'],Lucas Havrisik,K,
,,TRUE,,Active,11960,['TE'],Steven Stilianos,TE,
,21332,TRUE,LAR,Active,6353,['LB'],Troy Reeder,LB,2
,,TRUE,,Active,11578,['RB'],Miyan Williams,RB,
,17435,TRUE,,Active,2956,['OL'],Brett Jones,C,
,20232,TRUE,,Active,5504,['DL'],Mackendy Cheridor,DE,
,,TRUE,,Active,8587,['DB'],Josh Drayden,CB,
,17205,TRUE,,Active,2737,['DL'],Eric Crume,DT,
,9373,FALSE,,Inactive,459,['LB'],David Hawthorne,LB,
,,TRUE,,Active,8600,['LB'],Ellis Brooks,LB,
,,TRUE,TB,Active,7815,['LB'],K.J. Britt,LB,1
,,TRUE,,Active,8068,['WR'],C.J. Saunders,WR,
,,TRUE,DET,Active,11339,['DB'],Brandon Joseph,DB,2
,19235,TRUE,,Active,4378,['OL'],Thomas Evans,G,
,19171,FALSE,,Inactive,4318,['OL'],Tyler Catalina,G,
,,TRUE,NYJ,Active,7638,"['OG', 'OL']",Alijah Vera-Tucker,OL,
323234,12307,FALSE,,Inactive,733,['LB'],Perry Riley,LB,
,,TRUE,,Active,8766,['DL'],Antonio Valentino,DT,
879072,20775,TRUE,,Active,5977,['WR'],Terry Godwin,WR,
479086,18827,FALSE,,Inactive,3990,['LB'],Adam Bighill,ILB,
604176,18032,TRUE,LAR,Active,3271,['TE'],Tyler Higbee,TE,4
,16468,FALSE,,Inactive,2131,['DL'],Larry Webster,DE,
,,TRUE,,Active,12148,['OL'],Matthew Jones,G,
,16588,FALSE,,Inactive,2211,['DB'],Ty Zimmerman,S,
,,TRUE,,Active,11267,['WR'],Aron Cruickshank,WR,
736104,17374,FALSE,,Inactive,2906,['WR'],Braylon Bell,WR,
,21705,TRUE,,Active,6760,['DL'],Jonathan Kongbo,DE,
608005,18136,FALSE,,Inactive,3375,['LB'],Travis Feeney,OLB,
,,TRUE,,Active,12138,['DL'],Anthony Goodlow,DE,
,,FALSE,,Inactive,7524,['WR'],Player Invalid,WR,
,,TRUE,,Active,8260,['K'],Gabe Brkic,K,
,,TRUE,,Active,8556,['DB'],Denzel Williams,DB,
509372,15102,TRUE,,Active,1502,['RB'],Chris Thompson,RB,
469127,13961,TRUE,,Active,1099,['K'],Randy Bullock,K,
518076,16010,FALSE,,Inactive,1820,['DL'],Terrence Fede,DE,
,19714,FALSE,,Inactive,4800,,Mike Tomlin,,
,2065,FALSE,,Inactive,72,['WR'],Kevin Walter,WR,
551562,17311,FALSE,,Inactive,2843,['LB'],Gabe Martin,OLB,
,17350,FALSE,,Inactive,2882,['LB'],Jimmy Hall,OLB,
,17097,FALSE,,Inactive,2629,['DL'],Sam Meredith,DE,
,,TRUE,,Active,11369,['OL'],Alex Jensen,OL,
,22435,TRUE,,Active,7457,['WR'],Michael Dereus,WR,
,,TRUE,,Active,12109,['DB'],Caleb Nelson,CB,
,,TRUE,IND,Inactive,11939,['OT'],Ryan Coll,OT,
,22176,TRUE,,Active,7174,['WR'],Juwan Green,WR,
,19846,TRUE,IND,Active,4975,['DL'],Taven Bryan,DE,3
606485,16798,TRUE,,Active,2342,['WR'],Devin Smith,WR,
,,TRUE,NYJ,Active,8618,['LB'],Marcelino McCrary-Ball,LB,
,,TRUE,NYG,Active,10896,['OL'],John Michael Schmitz,OL,
693062,17969,TRUE,,Active,3208,['RB'],Kenneth Dixon,RB,
822857,19798,TRUE,CLE,Active,4988,['RB'],Nick Chubb,RB,4
695743,19141,FALSE,,Inactive,4778,['WR'],Reggie Davis,WR,
690153,15150,TRUE,PIT,Active,1535,['RB'],Cordarrelle Patterson,RB,3
,,TRUE,,Active,11979,['DB'],DeAngelo Hardy,DB,
,9672,FALSE,,Inactive,5833,['QB'],Kevin O'Connell,QB,
690768,18188,FALSE,,Inactive,3424,['DB'],De'Vante Harris,CB,
,,TRUE,SF,Active,11638,['WR'],Ricky Pearsall,WR,3
,,TRUE,TB,Active,7605,['QB'],Kyle Trask,QB,2
,13789,FALSE,,Inactive,1047,['DB'],Kelcie McCray,SS,
,15454,TRUE,,Active,1668,['LS'],Carson Tinker,LS,
,,TRUE,,Active,7711,['DL'],Tommy Togiai,DT,
,19203,FALSE,BAL,Active,4347,['DB'],Daniel Henry,FS,
,,TRUE,,Active,8218,['RB'],Max Borghi,RB,
,19945,TRUE,,Active,5312,"['OL', 'OT']",Rick Leonard,OT,
605372,18192,FALSE,,Inactive,3428,['DL'],Mehdi Abdesmad,DE,
,20316,TRUE,,Active,5741,['DB'],Steven Parker,DB,
,6539,FALSE,,Inactive,263,['LB'],Robert Mathis,LB,
,21834,TRUE,,Inactive,6772,,Anthony Weaver,,
,,TRUE,TEN,Active,8461,['OL'],Nicholas Petit-Frere,T,
,22414,TRUE,,Active,7435,['RB'],Cameron Scarlett,RB,
,,TRUE,,Active,8859,['LB'],DQ Thomas,LB,
,,TRUE,,Active,11094,['LB'],Thomas Rush,LB,
,,TRUE,,Active,11077,['K'],Jack Podlesny,K,
,19623,TRUE,,Active,4715,['DL'],Darnell Leslie,DE,
,16359,FALSE,,Inactive,2059,['DL'],Davon Coleman,DT,
,,TRUE,,Active,11188,['DL'],Ikenna Enechukwu,DL,
503183,16111,FALSE,,Inactive,1891,['TE'],Ryan Hewitt,TE,
,20693,TRUE,,Active,5794,['DL'],Simeyon Robinson,DE,
,,TRUE,KC,Active,12162,['OL'],Ethan Driskell,OL,
,19697,TRUE,,Active,4789,['DB'],Jarell Carter,CB,
,17206,FALSE,,Inactive,2738,['DL'],Ikponmwosa Igbinosun,DE,
,14823,FALSE,,Inactive,1325,['DL'],Loni Fangupo,NT,
,22067,TRUE,,Active,6995,['DL'],Carlos Davis,DT,
