,Projections_2024,Projections_2022,Stats_2022,stats_id,Stats_2023,Cost_2023,Cost_2022,Bought_By_2023,Bought_By_2022,VORP_2024_med,VORP_2024_mean,VALUE,fantasy_data_id,Projections_2023,active,team,status,player_id,fantasy_positions,full_name,position,depth_chart_order
734,38.0,0.0,0.0,,9.0,0,0,,,0,0,0,,0.0,True,ARI,Active,11436,['DL'],P.J. Mustipher,NT,
735,52.8,321.52000000000004,916.4200000000001,322858.0,143.22,0,0,,,0,0,0,12841.0,53.6,True,CAR,Active,829,['QB'],Andy Dalton,QB,2.0
737,149.8,0.0,0.0,,174.3,0,0,,,0,0,0,,96.30000000000001,True,GB,Active,10222,['WR'],Jayden Reed,WR,2.0
746,51.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,DEN,Active,11714,['DL'],Jonah Elliss,DE,2.0
751,47.0,0.0,47.0,,14.0,0,0,,,0,0,0,,0.0,True,LAC,Inactive,7721,['DL'],Chris Rumph,LB,
755,68.0,94.0,153.0,,120.0,0,0,,,0,0,0,20894.0,129.0,True,TB,Active,6003,['LB'],Anthony Nelson,LB,2.0
757,95.0,86.0,131.0,558684.0,139.0,0,0,,,0,0,0,14697.0,91.0,True,NYJ,Active,1266,['K'],Greg Zuerlein,K,1.0
761,23.0,115.0,0.0,,0.0,0,0,,,0,0,0,20001.0,0.0,True,ATL,Active,5369,['DB'],Dane Cruikshank,DB,
764,23.0,0.0,0.0,,16.6,0,0,,,0,0,0,,6.9,True,,Active,11311,['WR'],Jason Brownlee,WR,
772,15.0,0.0,0.0,,25.0,0,0,,,0,0,0,,0.0,True,CLE,Active,10943,['DL'],Isaiah McGuire,DL,3.0
773,85.0,0.0,0.0,,68.0,0,0,,,0,0,0,,0.0,True,BAL,Active,10944,['DL'],Tavius Robinson,DE,2.0
776,22.0,0.0,0.0,,114.0,0,0,,,0,0,0,,75.0,True,,Active,11008,['K'],Anders Carlson,K,
780,31.0,0.0,0.0,,52.0,0,0,,,0,0,0,19934.0,0.0,True,MIA,Active,5351,['DL'],Da'Shawn Hand,DT,2.0
785,26.0,0.0,43.0,,96.0,0,0,,,0,0,0,,0.0,True,LAC,Active,8481,['DB'],Ja'Sir Taylor,DB,1.0
790,76.0,0.0,0.0,,19.0,0,0,,,0,0,0,,0.0,True,TEN,Active,11002,['DL'],Keondre Coburn,DT,2.0
791,28.0,38.0,47.0,,15.0,0,0,,,0,0,0,,0.0,True,DAL,Active,7776,['DB'],Israel Mukuamu,DB,2.0
795,15.0,102.0,125.0,605443.0,133.0,0,0,,,0,0,0,18065.0,119.0,True,CLE,Active,3304,['DL'],Quinton Jefferson,DT,2.0
797,73.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,LV,Active,11574,['RB'],Dylan Laube,RB,3.0
800,34.0,118.92000000000002,45.1,,47.900000000000006,2,1,TheMattNelson,853047867152117760,0,0,0,,119.9,True,,Active,7606,['WR'],Kadarius Toney,WR,
802,21.5,89.60000000000001,71.4,,31.200000000000003,0,0,,,0,0,0,21957.0,44.7,True,,Active,6927,['WR'],Quez Watkins,WR,
813,17.0,56.0,81.0,,85.0,0,0,,,0,0,0,22083.0,89.0,True,NYJ,Inactive,6948,['DL'],Leki Fotu,DT,
814,84.30000000000001,54.400000000000006,67.1,,97.5,0,0,,,0,0,0,,79.7,True,TB,Active,8111,['TE'],Cade Otton,TE,1.0
823,24.0,25.200000000000003,80.80000000000001,606551.0,56.400000000000006,0,0,,,0,0,0,18030.0,21.0,True,ARI,Active,3269,['WR'],Chris Moore,WR,4.0
843,3.8,74.80000000000001,24.7,465752.0,12.0,0,0,,,0,0,0,13741.0,28.6,True,,Active,1034,['RB'],Brandon Bolden,RB,
846,9.0,0.0,79.0,,101.0,0,0,,,0,0,0,22104.0,0.0,True,BUF,Active,7030,['DL'],Casey Toohill,DE,2.0
848,7.0,63.0,56.0,,0.0,0,0,,,0,0,0,22318.0,0.0,True,,Inactive,7326,['DL'],Breiden Fehoko,NT,
852,27.0,0.0,0.0,,18.0,0,0,,,0,0,0,,0.0,True,CLE,Active,11489,['DB'],Kahlef Hailassie,CB,2.0
857,70.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,ATL,Inactive,11721,['DL'],Bralen Trice,DE,
859,222.0,216.0,214.0,,287.0,0,0,,,0,0,0,,174.0,True,HOU,Inactive,8278,['LB'],Christian Harris,LB,
866,9.600000000000001,18.0,46.8,838415.0,0.0,0,0,,,0,0,0,19897.0,26.4,True,DET,Inactive,5026,['WR'],Tre'Quan Smith,WR,9.0
867,99.1,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,LAC,Active,11647,['RB'],Kimani Vidal,RB,3.0
873,137.0,142.0,125.0,,164.0,0,0,,,0,0,0,,138.0,True,CLE,Active,7630,['DB'],Greg Newsome,CB,1.0
874,182.0,189.0,177.0,,293.0,0,0,,,0,0,0,19832.0,155.0,True,MIA,Active,4967,"['DL', 'LB']",Bradley Chubb,LB,
875,89.0,88.0,41.0,,0.0,0,0,,,0,0,0,20245.0,0.0,True,BAL,Active,5753,['LB'],Chris Board,LB,2.0
887,123.0,179.0,152.0,,114.0,0,0,,,0,0,0,,148.0,True,BAL,Active,7626,"['DL', 'LB']",Odafe Oweh,LB,1.0
892,70.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,CLE,Active,12083,['LB'],Winston Reid,LB,
894,79.0,56.0,99.0,602792.0,71.0,0,0,,,0,0,0,17512.0,0.0,True,NYG,Active,2993,['DL'],Rakeem Nunez-Roches,DT,1.0
901,25.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,12139,['DB'],Kenny Logan,DB,
905,121.6,239.2,161.7,,151.4,4,1,TheMattNelson,DaFlowMasta,0,0,0,,222.7,True,CHI,Active,7608,['RB'],Khalil Herbert,RB,2.0
907,102.0,92.0,93.0,748560.0,152.0,0,0,,,0,0,0,19073.0,105.0,True,KC,Active,4227,['K'],Harrison Butker,K,1.0
915,24.0,0.0,0.0,,0.0,0,0,,,0,0,0,20255.0,0.0,True,,Active,5251,['K'],Tyler Davis,K,
920,101.0,60.0,76.0,,69.0,0,0,,,0,0,0,19993.0,130.0,True,HOU,Active,5090,['DL'],Folorunso Fatukasi,DT,1.0
928,39.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,11971,['DB'],Keaton Ellis,DB,
931,78.0,169.0,78.0,,65.0,0,0,,,0,0,0,,178.0,True,NYG,Active,7653,"['DL', 'LB']",Azeez Ojulari,LB,2.0
937,115.69999999999999,0.0,0.0,,113.80000000000001,1,0,853047867152117760,,0,0,0,,111.70000000000002,True,SEA,Active,9488,['WR'],Jaxon Smith-Njigba,WR,3.0
944,35.7,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,NYJ,Active,11571,['RB'],Isaiah Davis,RB,3.0
946,166.70000000000002,183.10000000000002,203.6,,151.4,26,3,wopemganghamstyle,fartdoctor,0,0,0,,183.0,True,MIA,Active,7526,['WR'],Jaylen Waddle,WR,2.0
956,12.0,42.0,46.0,,37.0,0,0,,,0,0,0,,0.0,True,MIA,Active,7853,['DL'],Naquan Jones,DT,
962,20.0,0.0,26.0,,2.0,0,0,,,0,0,0,20559.0,0.0,True,NO,Active,5452,['DB'],J.T. Gray,DB,2.0
964,22.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,LAC,Active,11779,['DB'],Tarheeb Still,DB,2.0
990,109.0,102.0,1818.0,,1807.0,0,1,,JohnnyUtahOhio,0,0,0,,97.0,True,BAL,,BAL,['DEF'],,DEF,
993,353.0,316.0,311.0,,407.0,0,0,,,0,0,0,21109.0,316.0,True,NYJ,Active,6214,['LB'],Quincy Williams,LB,1.0
1005,30.0,70.0,21.0,,61.0,0,0,,,0,0,0,20281.0,0.0,True,CLE,Active,5691,['DB'],Mike Ford,DB,
1012,54.0,120.0,0.0,,5.0,0,0,,,0,0,0,,0.0,True,TEN,Inactive,8369,['LB'],Chance Campbell,LB,
1015,17.0,176.0,234.0,,98.0,0,0,,,0,0,0,20822.0,0.0,True,CAR,Active,6025,['DB'],Michael Jackson,CB,2.0
1016,55.2,257.4,108.1,,92.8,0,15,,ChrisMoffitt,0,0,0,21769.0,103.4,True,KC,Active,6820,['RB'],Clyde Edwards-Helaire,RB,3.0
1023,61.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,BUF,Active,11757,['LB'],Edefuan Ulofoshio,LB,1.0
1028,178.0,75.0,180.0,,171.0,0,0,,,0,0,0,,305.0,True,CHI,Active,8363,['LB'],Jack Sanborn,LB,2.0
1030,23.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,TEN,Active,11972,['DL'],Isaiah Iton,DL,
1033,10.0,0.0,42.0,,26.0,0,0,,,0,0,0,,0.0,True,CIN,Active,7731,['DL'],Jay Tufele,DT,3.0
1039,96.0,94.0,145.0,,132.0,0,0,,,0,0,0,19565.0,103.0,True,ATL,Active,4666,['K'],Younghoe Koo,K,1.0
1042,109.0,155.4,106.9,607864.0,142.7,1,1,ahstewart,fartdoctor,0,0,0,16568.0,131.7,True,DAL,Active,2197,['WR'],Brandin Cooks,WR,1.0
1052,768.76,938.72,1245.1,879981.0,398.18,8,1,ahstewart,ahstewart,0,0,0,20841.0,954.12,True,NYG,Active,5870,['QB'],Daniel Jones,QB,1.0
1059,161.0,83.0,137.0,,204.0,0,0,,,0,0,0,,140.0,True,KC,Active,8385,['DL'],George Karlaftis,DL,1.0
1061,22.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,NO,Inactive,11330,['DB'],Rejzohn Wright,CB,
1068,13.0,74.0,32.0,,67.0,0,0,,,0,0,0,22295.0,0.0,True,KC,Active,7301,['DL'],Tershawn Wharton,DT,1.0
1073,10.0,58.0,52.0,,0.0,0,0,,,0,0,0,,0.0,True,DEN,Active,8347,['DL'],Eyioma Uwazurike,DL,3.0
1077,258.0,402.0,384.0,,257.0,1,0,JohnnyUtahOhio,,0,0,0,20981.0,353.0,True,PHI,Active,6119,['LB'],Devin White,LB,1.0
1089,78.0,143.0,16.0,,129.0,0,0,,,0,0,0,22092.0,162.0,True,NO,Active,6782,['DL'],Chase Young,DE,1.0
1095,33.0,0.0,32.0,,45.0,0,0,,,0,0,0,,0.0,True,CAR,Active,8327,['DL'],Amare Barno,DL,
1096,10.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,11988,['DL'],Judge Culpepper,DT,
1103,34.0,73.0,133.0,,269.0,0,0,,,0,0,0,,349.0,True,NYG,Active,7816,['DB'],Jason Pinnock,CB,1.0
1106,321.0,373.0,305.0,,252.0,0,0,,,0,0,0,19940.0,326.0,True,ARI,Active,5348,['LB'],Kyzir White,LB,1.0
1109,94.3,117.5,165.4,923915.0,163.0,17,2,DaFlowMasta,BradleyPooper,0,0,0,20805.0,126.30000000000001,True,MIN,Active,5844,['TE'],T.J. Hockenson,TE,5.0
1116,91.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,CHI,Active,11254,['LB'],Micah Baskerville,LB,
1119,20.0,0.0,0.0,,71.0,0,0,,,0,0,0,,77.0,True,,Active,10955,['K'],Chad Ryland,K,
1130,10.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Inactive,12411,['DL'],Nathan Pickering,DT,
1131,41.0,60.0,62.0,,56.0,0,0,,,0,0,0,22190.0,0.0,True,,Inactive,7188,['DB'],Tyler Hall,DB,
1132,51.0,0.0,0.0,,0.0,0,0,,,0,0,0,22000.0,0.0,True,DEN,Active,6977,['LB'],Justin Strnad,LB,2.0
1140,21.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,12017,['DB'],Clayton Isbell,DB,
1142,34.8,52.28,24.7,691784.0,121.98,0,0,,,0,0,0,18973.0,49.440000000000005,True,,Active,4127,['QB'],C.J. Beathard,QB,
1152,14.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,ATL,Active,11740,['DL'],Brandon Dorlus,DE,3.0
1160,64.0,98.0,148.0,,83.0,0,0,,,0,0,0,18555.0,126.0,True,LAC,Active,3743,"['DL', 'LB']",Morgan Fox,DE,1.0
1177,74.0,71.0,10.0,,92.0,0,0,,,0,0,0,21867.0,0.0,True,NYJ,Active,6792,['DL'],Javon Kinlaw,DT,1.0
1178,29.0,0.0,0.0,,19.0,0,0,,,0,0,0,,0.0,True,CAR,Active,7957,['LB'],Jon Rhattigan,LB,3.0
1181,106.0,157.0,162.0,,164.0,0,0,,,0,0,0,17992.0,139.0,True,PHI,Inactive,3231,['DB'],James Bradberry,CB,
1186,228.5,270.1,160.9,,263.4,5,32,ahstewart,ahstewart,0,0,0,21684.0,232.6,True,CHI,Active,6790,['RB'],D'Andre Swift,RB,1.0
1189,23.0,0.0,9.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,8552,['DL'],Rayshad Nichols,DT,
1194,25.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,SF,Active,11731,['DB'],Malik Mustapha,DB,2.0
1200,914.76,953.52,1398.6399999999999,513856.0,1209.28,4,0,wopemganghamstyle,,0,0,0,14895.0,955.6400000000001,True,SEA,Active,1373,['QB'],Geno Smith,QB,1.0
1206,50.0,0.0,0.0,,29.0,0,0,,,0,0,0,,0.0,True,PIT,Inactive,8297,['LB'],Jeremiah Moon,LB,
1208,40.0,0.0,48.0,,69.0,0,0,,,0,0,0,,0.0,True,PHI,Active,7804,['DL'],Marlon Tuipulotu,DT,
1212,973.48,1007.0799999999999,1019.96,,1335.48,10,2,JohnnyUtahOhio,ChrisMoffitt,0,0,0,21677.0,1046.56,True,MIA,Active,6768,['QB'],Tua Tagovailoa,QB,1.0
1214,248.9,269.8,221.0,916466.0,249.42000000000002,1,14,zackallen22,853004589719457792,0,0,0,20941.0,152.3,True,NYG,Active,6130,['RB'],Devin Singletary,RB,1.0
1220,27.0,59.0,9.0,,26.0,0,0,,,0,0,0,20066.0,0.0,True,CLE,Active,5424,['DB'],Tony Brown,DB,
1222,15.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,CAR,Inactive,11795,['DL'],Jaden Crumedy,DT,3.0
1226,104.0,154.0,164.0,,79.0,0,0,,,0,0,0,,200.0,True,CAR,Active,7642,['DB'],Jaycee Horn,CB,1.0
1228,1039.6799999999998,1073.48,1352.02,,1492.1599999999999,73,49,BradleyPooper,BradleyPooper,0,0,0,21831.0,1064.8,True,PHI,Active,6904,['QB'],Jalen Hurts,QB,1.0
1231,22.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,LAC,Active,11869,['DB'],Robert Kennedy,DB,
1248,37.0,0.0,0.0,,0.0,0,0,,,0,0,0,22130.0,0.0,True,,Active,7105,['K'],Ramiz Ahmed,K,
1251,29.0,0.0,0.0,,0.0,0,0,,,0,0,0,19365.0,0.0,True,,Inactive,4495,['DB'],J.R. Nelson,CB,
1253,48.0,857.28,635.96,,899.4200000000001,0,4,,fartdoctor,0,0,0,,706.76,True,DEN,Active,7538,['QB'],Zach Wilson,QB,2.0
1262,33.0,0.0,0.0,,24.0,0,0,,,0,0,0,22429.0,0.0,True,CAR,Inactive,7451,['LB'],Cam Gill,LB,
1276,91.0,86.0,39.0,509358.0,144.0,0,0,,,0,0,0,14867.0,80.0,True,CLE,Active,1348,['K'],Dustin Hopkins,K,1.0
1296,127.8,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,LAC,Active,11635,['WR'],Ladd McConkey,WR,1.0
1307,85.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,BAL,Active,11722,['DL'],Adisa Isaac,DE,3.0
1308,239.4,271.7,228.0,,242.8,1,1,JohnnyUtahOhio,zackallen22,0,0,0,,251.0,True,WAS,Active,8154,['RB'],Brian Robinson,RB,1.0
1316,21.0,54.0,59.0,509425.0,86.0,0,0,,,0,0,0,16100.0,0.0,True,BAL,Active,1881,['DL'],Brent Urban,DE,2.0
1323,73.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,12098,['DL'],Ovie Oghoufo,DE,
1324,19.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,11119,['DL'],Jerrod Clark,DL,
1325,44.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,11890,['LB'],Luquay Washington,LB,
1328,20.700000000000003,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,ATL,Active,11806,['WR'],Casey Washington,WR,5.0
1334,61.559999999999995,0.0,0.0,865844.0,613.02,0,0,,,0,0,0,21046.0,364.96000000000004,True,CIN,Active,6111,['QB'],Jake Browning,QB,2.0
1347,118.0,140.0,189.0,,119.0,0,0,,,0,0,0,19830.0,194.0,True,CLE,Active,4964,['DB'],Denzel Ward,CB,1.0
1350,84.0,0.0,0.0,,21.0,0,0,,,0,0,0,,0.0,True,PHI,Active,11273,['LB'],Ben VanSumeren,LB,3.0
1358,51.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,DEN,Active,12111,['LB'],Levelle Bailey,LB,
1369,22.12,556.76,246.46,,0.0,0,0,,,0,0,0,,24.12,True,IND,Active,7583,['QB'],Sam Ehlinger,QB,3.0
1371,18.0,0.0,0.0,,104.0,0,0,,,0,0,0,22070.0,0.0,True,HOU,Active,7125,['DL'],Khalil Davis,DT,2.0
1374,13.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,7930,['DL'],Raymond Johnson,DE,
1383,62.0,54.0,39.0,,25.0,0,0,,,0,0,0,20088.0,0.0,True,HOU,Active,5161,"['DB', 'LB']",Ezekiel Turner,LB,
1387,30.7,112.3,220.5,834195.0,41.5,1,0,karatorbert,,0,0,0,20360.0,85.1,True,MIA,Active,5284,['RB'],Jeff Wilson,RB,4.0
1391,78.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,DAL,Active,12088,['LB'],Brock Mogensen,LB,
1393,32.0,0.0,0.0,,0.0,0,0,,,0,0,0,20923.0,0.0,True,,Active,5983,['DB'],Sheldrick Redwine,DB,
1401,14.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,MIN,Active,11930,['DL'],Taki Taimani,DL,2.0
1404,16.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,LV,Active,7849,"['DL', 'LB']",Charles Snowden,LB,
1414,145.3,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,CHI,Active,11620,['WR'],Rome Odunze,WR,3.0
1431,29.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,12242,['LB'],Easton Gibbs,LB,
1433,102.4,0.0,0.0,,83.5,0,0,,,0,0,0,,71.1,True,ARI,Active,10232,['WR'],Michael Wilson,WR,2.0
1435,91.0,153.0,292.0,,93.0,0,0,,,0,0,0,21989.0,0.0,True,WAS,Active,7012,['LB'],Mykal Walker,LB,2.0
1446,30.0,127.0,190.0,,240.0,0,0,,,0,0,0,22047.0,116.0,True,HOU,Active,6946,['DB'],Myles Bryant,DB,1.0
1447,103.0,100.0,1845.0,,1857.0,0,1,,853047867152117760,0,0,0,,102.0,True,PIT,,PIT,['DEF'],,DEF,
1460,969.24,82.75999999999999,51.9,,1466.18,2,0,fartdoctor,,0,0,0,21841.0,882.48,True,GB,Active,6804,['QB'],Jordan Love,QB,1.0
1461,75.4,121.0,134.06,742387.0,113.7,0,1,,853047867152117760,0,0,0,17986.0,115.60000000000001,True,TEN,Active,3225,['WR'],Tyler Boyd,WR,3.0
1471,24.9,93.1,49.54,820866.0,38.8,0,0,,,0,0,0,20038.0,58.300000000000004,True,MIA,Active,5121,['WR'],Braxton Berrios,WR,3.0
1473,118.0,204.0,52.0,,99.0,0,0,,,0,0,0,17915.0,212.0,True,LAC,Active,3156,"['DL', 'LB']",Joey Bosa,LB,1.0
1478,86.0,100.0,130.0,,148.0,0,0,,,0,0,0,20769.0,94.0,True,IND,Active,6083,['K'],Matt Gay,K,1.0
1480,95.0,97.0,2056.0,,2118.0,0,1,,fartdoctor,0,0,0,,87.0,True,IND,,IND,['DEF'],,DEF,
1491,52.0,0.0,0.0,,23.8,0,0,,,0,0,0,,66.80000000000001,True,HOU,Active,8147,['WR'],John Metchie,WR,5.0
1498,16.0,161.0,124.0,836167.0,0.0,0,0,,,0,0,0,20903.0,0.0,True,DAL,Active,5888,['DB'],Amani Oruwariye,CB,
1499,20.0,0.0,0.0,,0.0,0,0,,,0,0,0,22256.0,0.0,True,,Active,7257,['DB'],Douglas Coleman,S,
1510,27.6,96.70000000000002,65.7,,69.0,0,0,,,0,0,0,21734.0,46.900000000000006,True,TEN,Active,7496,['WR'],Nick Westbrook-Ikhine,WR,5.0
1512,89.0,145.0,14.0,749760.0,2.0,0,0,,,0,0,0,17145.0,0.0,True,HOU,Active,2677,['LB'],Neville Hewitt,LB,2.0
1516,24.0,152.0,114.0,,69.0,0,0,,,0,0,0,20764.0,0.0,True,TB,Active,5981,['DL'],Greg Gaines,DT,2.0
1519,13.0,0.0,0.0,,0.0,0,0,,,0,0,0,22392.0,0.0,True,SF,Active,7409,"['OL', 'OT']",Isaac Alarcon,OT,
1520,55.400000000000006,32.400000000000006,88.6,692660.0,75.9,0,0,,,0,0,0,18422.0,51.6,True,DET,Active,3634,['WR'],Kalif Raymond,WR,3.0
1525,5.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,BUF,Active,12004,['DL'],Branson Deen,DL,
1527,43.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,CAR,Active,11305,['LB'],Claudin Cherelus,LB,2.0
1536,56.0,61.0,91.0,,13.0,0,0,,,0,0,0,21000.0,0.0,True,NE,Active,6132,['LB'],Oshane Ximines,LB,3.0
1541,5.0,0.0,12.0,,12.0,0,0,,,0,0,0,,0.0,True,BUF,Active,8776,['DL'],Kingsley Jonathan,DT,
1543,51.28,267.72,396.02,694117.0,56.88,0,0,,,0,0,0,19461.0,42.2,True,DAL,Active,4574,['QB'],Cooper Rush,QB,2.0
1548,312.0,372.0,324.0,401178.0,370.0,0,0,,,0,0,0,13810.0,277.0,True,NO,Active,1052,['LB'],Demario Davis,LB,1.0
1549,53.16,0.0,0.0,,0.0,0,0,,,0,0,0,,37.36,True,DET,Active,9998,['QB'],Hendon Hooker,QB,2.0
1552,147.4,149.5,175.3,835127.0,163.4,5,2,DaFlowMasta,TheMattNelson,0,0,0,18880.0,161.60000000000002,True,TB,Active,4037,['WR'],Chris Godwin,WR,2.0
1557,29.0,72.0,35.0,,6.0,0,0,,,0,0,0,22072.0,0.0,True,WAS,Active,6817,['DB'],Noah Igbinoghene,CB,1.0
1561,314.0,205.0,108.0,,434.0,0,0,,,0,0,0,21490.0,323.0,True,HOU,Active,6485,['LB'],Azeez Al-Shaair,LB,1.0
1563,22.1,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,NO,Active,11606,['TE'],Dallin Holker,TE,3.0
1567,20.0,0.0,0.0,,116.0,0,0,,,0,0,0,19275.0,0.0,True,LV,Active,4415,['DL'],Adam Butler,DT,2.0
1568,19.0,0.0,0.0,,20.0,0,0,,,0,0,0,,0.0,True,NYG,Active,11035,['DL'],Jordon Riley,DL,2.0
1569,19.8,108.3,99.9,822644.0,15.4,0,0,,,0,0,0,20077.0,43.300000000000004,True,,Active,5137,['WR'],Richie James,WR,
1585,25.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,IND,Active,8834,['DB'],Trevor Denbow,DB,2.0
1608,38.0,0.0,0.0,,95.0,0,0,,,0,0,0,,0.0,True,NYG,Active,10993,['DB'],Tre Hawkins,CB,2.0
1610,44.8,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,TB,Active,11561,['QB'],Michael Pratt,QB,
1611,23.0,61.0,50.0,,79.0,0,0,,,0,0,0,,0.0,True,CHI,Active,8509,['DB'],Elijah Hicks,DB,2.0
1612,55.5,100.4,115.7,884083.0,37.6,0,2,,TheMattNelson,0,0,0,20850.0,77.10000000000001,True,BUF,Active,5906,['TE'],Dawson Knox,TE,2.0
1622,13.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,11250,['DB'],Jonathan Sutherland,DB,
1632,68.30000000000001,107.10000000000001,126.0,,96.0,0,0,,,0,0,0,21714.0,94.9,True,NE,Active,7066,['WR'],K.J. Osborn,WR,3.0
1638,21.0,27.0,15.0,,0.0,0,0,,,0,0,0,21647.0,0.0,True,DET,Active,6724,['DB'],C.J. Moore,DB,
1646,171.0,144.0,129.0,,226.0,0,0,,,0,0,0,21909.0,167.0,True,CAR,Active,6868,"['DL', 'LB']",D.J. Wonnum,DE,
1647,21.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,DET,Active,11689,['DB'],Ennis Rakestraw,DB,2.0
1657,67.0,145.0,81.0,,152.0,0,0,,,0,0,0,22266.0,272.0,True,ARI,Active,7268,['LB'],Krys Barnes,LB,
1659,53.120000000000005,51.36,7.2,273278.0,0.0,0,0,,,0,0,0,6489.0,38.84,True,BAL,Active,260,['QB'],Josh Johnson,QB,2.0
1661,29.0,0.0,0.0,,14.0,0,0,,,0,0,0,,0.0,True,,Active,11173,['DB'],D'Shawn Jamison,CB,
1663,69.0,81.0,72.0,,2.0,0,0,,,0,0,0,,0.0,True,ATL,Active,8372,['DL'],DeAngelo Malone,DL,3.0
1664,24.0,0.0,0.0,,58.0,0,0,,,0,0,0,,0.0,True,CHI,Active,10924,['DL'],Zacch Pickens,DL,2.0
1666,49.4,123.88000000000001,658.1800000000001,599113.0,354.8,0,0,,,0,0,0,17179.0,113.68,True,LAC,Active,2711,['QB'],Taylor Heinicke,QB,3.0
1669,24.0,138.0,88.0,,14.0,0,0,,,0,0,0,20434.0,4.0,True,LV,Inactive,5416,['DB'],Brandon Facyson,CB,
1691,55.040000000000006,861.68,764.74,555358.0,411.1,1,6,ahstewart,853047867152117760,0,0,0,16041.0,852.6,True,LAR,Active,1837,['QB'],Jimmy Garoppolo,QB,3.0
1692,170.0,203.0,281.0,,72.0,0,0,,,0,0,0,18064.0,0.0,True,ATL,Active,3303,"['DL', 'LB']",Matt Judon,LB,2.0
1698,94.0,21.0,93.0,,149.0,0,0,,,0,0,0,,90.0,True,LAC,Active,8259,['K'],Cameron Dicker,K,1.0
1699,20.0,0.0,0.0,,26.700000000000003,0,0,,,0,0,0,,20.0,True,IND,Active,10220,['TE'],Will Mallory,TE,3.0
1701,7.0,0.0,0.0,,0.0,0,0,,,0,0,0,,0.0,True,PIT,Active,11811,['DL'],Logan Lee,DL,3.0
1704,95.0,39.0,9.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,8263,['LB'],Darien Butler,LB,
1720,285.4,193.7,203.0,,260.4,9,1,karatorbert,BradleyPooper,0,0,0,,251.3,True,KC,Active,8205,['RB'],Isiah Pacheco,RB,1.0
1723,963.8,1015.68,1559.94,403308.0,731.62,41,9,TheMattNelson,JohnnyUtahOhio,0,0,0,14252.0,1041.4,True,ATL,Active,1166,['QB'],Kirk Cousins,QB,1.0
1726,33.0,0.0,5.0,,0.0,0,0,,,0,0,0,,0.0,True,,Active,8530,['LB'],Luiji Vilain,LB,
1728,76.0,58.0,86.0,,5.0,0,0,,,0,0,0,,139.0,True,DET,Active,8494,"['DL', 'LB']",James Houston,LB,2.0
1732,21.1,157.1,146.8,837958.0,47.1,0,1,,TheMattNelson,0,0,0,20145.0,110.20000000000002,True,NYJ,Active,5185,['WR'],Allen Lazard,WR,4.0
1733,95.0,0.0,0.0,,37.0,0,0,,,0,0,0,,0.0,True,LV,Active,11003,['LB'],Amari Burney,LB,3.0
